,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-13,0,1,13.50,3.1,7,5,3,0,4,2.10
1,2021-04-18,0,1,10.57,4.1,3,4,0,3,7,1.70
2,2021-04-24,0,0,10.13,0.1,0,0,0,0,0,1.63
3,April,0,2,10.13,8.0,10,9,3,3,11,1.63
4,2021-05-29,0,0,6.75,5.1,3,1,0,1,4,1.28
5,May,0,0,1.69,5.1,3,1,0,1,4,0.75
6,2021-06-03,0,1,7.16,3.0,4,3,1,3,2,1.47
7,2021-06-09,1,0,6.75,5.0,3,3,1,1,6,1.31
8,2021-06-15,0,0,5.68,4.0,2,0,0,0,3,1.18
9,2021-06-21,1,0,4.75,5.0,0,0,0,1,9,1.02
10,2021-06-27,0,0,4.08,5.0,2,0,0,1,3,0.96
11,June,2,1,2.45,22.0,11,6,2,6,23,0.77
12,2021-07-03,1,0,3.70,6.0,4,1,0,2,2,0.97
13,2021-07-09,0,1,3.61,6.0,7,2,0,0,4,0.99
14,2021-07-17,0,1,4.09,3.1,6,4,2,4,1,1.13
15,2021-07-23,0,0,4.23,4.2,4,3,0,2,6,1.14
16,2021-07-28,1,0,4.30,5.1,5,3,2,1,3,1.14
17,July,2,2,4.62,25.1,26,13,4,9,16,1.38
18,2021-08-04,0,1,4.95,3.0,6,6,4,2,3,1.21
19,2021-08-10,1,0,4.59,5.0,3,0,0,2,3,1.19
20,2021-08-16,0,0,4.74,5.1,8,4,1,2,2,1.24
21,2021-08-21,1,0,4.52,5.2,4,1,1,4,8,1.26
22,2021-08-27,0,0,4.46,5.0,6,2,1,0,5,1.25
23,August,2,1,4.88,24.0,27,13,7,10,21,1.54
24,2021-09-01,0,1,4.32,5.0,2,1,0,2,7,1.23
25,2021-09-07,0,0,4.28,5.0,5,2,0,0,3,1.21
26,2021-09-13,0,0,4.22,1.1,2,0,0,0,1,1.22
27,2021-09-26,0,0,4.14,4.0,4,1,0,2,2,1.23
28,September,0,1,2.35,15.1,13,4,0,4,13,1.11
29,2021-10-02,0,0,4.21,4.2,7,3,0,1,3,1.25
30,October,0,0,5.79,4.2,7,3,0,1,3,1.71
