,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-02,1,0,0.00,6.0,3,0,0,2,6,0.83
1,2018-04-08,1,0,0.00,6.0,4,0,0,3,7,1.00
2,2018-04-14,0,0,1.00,6.0,6,2,2,1,12,1.06
3,2018-04-19,1,0,0.72,7.0,3,0,0,0,8,0.88
4,2018-04-24,0,0,1.86,4.0,5,4,2,5,2,1.10
5,2018-04-30,1,0,1.72,7.2,2,1,0,2,10,0.98
6,April,4,0,1.72,36.2,23,7,4,13,45,0.98
7,2018-05-05,0,0,2.16,5.0,3,3,1,4,3,1.03
8,2018-05-12,1,0,2.03,7.0,4,1,1,0,14,0.97
9,2018-05-18,1,0,1.94,7.0,4,1,1,1,8,0.93
10,2018-05-24,1,0,2.04,6.0,5,2,0,3,5,0.97
11,2018-05-29,0,0,2.26,6.0,8,3,2,1,10,1.02
12,May,3,0,2.90,31.0,24,10,5,9,40,1.06
13,2018-06-03,0,1,2.84,5.1,9,6,2,1,7,1.08
14,2018-06-09,0,0,2.82,3.2,1,1,0,6,4,1.12
15,2018-06-15,1,0,2.94,6.0,4,3,0,4,9,1.14
16,2018-06-20,1,0,2.74,6.0,2,0,0,4,4,1.13
17,2018-06-26,1,0,2.54,7.0,4,0,0,2,13,1.11
18,June,3,1,3.21,28.0,20,10,2,17,37,1.32
19,2018-07-01,0,1,2.55,6.2,6,2,0,2,11,1.11
20,2018-07-07,1,0,2.83,5.2,5,5,0,2,8,1.12
21,2018-07-12,0,0,2.96,4.1,6,3,0,2,5,1.15
22,2018-07-25,0,0,2.89,6.0,4,1,1,4,5,1.16
23,2018-07-31,1,0,2.90,6.0,6,2,1,1,8,1.16
24,July,2,1,4.08,28.2,27,13,2,11,37,1.33
25,2018-08-06,0,0,2.81,7.0,3,1,1,3,8,1.14
26,2018-08-11,0,1,2.88,6.0,7,3,0,1,4,1.15
27,2018-08-17,0,0,2.78,5.0,4,0,0,2,4,1.15
28,2018-08-22,1,0,3.05,5.0,7,6,1,1,7,1.17
29,2018-08-28,0,0,3.14,4.2,3,3,1,4,3,1.18
30,August,1,1,4.23,27.2,24,13,3,11,26,1.27
31,2018-09-08,1,0,3.15,5.0,7,2,1,2,3,1.20
32,2018-09-15,1,0,3.15,6.0,3,2,1,0,7,1.17
33,2018-09-23,0,0,3.18,1.0,1,1,0,0,2,1.17
34,2018-09-30,0,0,3.13,3.0,1,0,0,1,4,1.16
35,September,2,0,3.00,15.0,12,5,2,3,16,1.00
