,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,3.00,3.0,2,1,1,1,3,1.00
1,2020-07-30,1,0,4.50,3.0,1,2,1,2,4,1.00
2,July,1,0,4.50,6.0,3,3,2,3,7,1.00
3,2020-08-05,0,0,4.32,2.1,3,1,0,1,3,1.20
4,2020-08-12,1,0,3.48,2.0,3,0,0,0,3,1.26
5,2020-08-15,0,0,3.18,1.0,1,0,0,0,1,1.24
6,2020-08-19,0,0,2.77,1.2,0,0,0,0,1,1.08
7,2020-08-28,0,0,2.81,3.0,3,1,0,0,3,1.06
8,August,1,0,1.80,10.0,10,2,0,1,11,1.10
9,2020-09-01,0,0,3.18,1.0,1,1,1,0,2,1.06
10,2020-09-16,0,0,3.00,1.0,1,0,0,0,0,1.06
11,2020-09-18,1,0,2.70,2.0,1,0,0,1,1,1.05
12,2020-09-21,0,0,3.86,1.0,5,3,0,2,0,1.33
13,2020-09-25,0,0,3.52,2.0,0,0,0,0,1,1.22
14,September,1,0,5.14,7.0,8,4,1,3,4,1.57
