,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-05,1,0,3.00,6.0,2,2,0,2,6,0.67
1,2021-04-11,0,1,6.75,3.1,10,5,0,2,3,1.71
2,2021-04-17,1,0,5.02,5.0,4,1,0,3,4,1.60
3,2021-04-22,0,0,4.66,5.0,5,2,1,1,6,1.50
4,2021-04-27,0,1,4.44,5.0,6,2,1,2,8,1.52
5,April,2,2,4.44,24.1,27,12,2,10,27,1.52
6,2021-05-02,0,0,6.00,2.2,6,6,3,4,2,1.74
7,2021-05-08,0,0,5.81,4.0,5,2,1,2,6,1.74
8,2021-05-15,0,0,6.27,2.0,4,3,0,2,2,1.82
9,2021-05-20,0,0,5.97,4.2,5,2,2,2,5,1.78
10,2021-05-26,1,0,5.36,6.0,3,1,0,0,7,1.60
11,May,1,0,6.52,19.1,23,14,6,10,22,1.71
12,2021-07-06,0,0,5.51,3.2,6,3,1,1,3,1.63
13,2021-07-20,0,0,5.68,5.0,7,4,1,1,3,1.62
14,2021-07-25,1,0,5.06,6.1,5,0,0,0,6,1.53
15,July,1,0,4.20,15.0,18,7,2,2,12,1.33
16,2021-08-12,0,0,4.86,4.1,3,1,0,2,2,1.51
17,2021-08-19,0,0,4.71,2.0,0,0,0,1,2,1.48
18,2021-08-24,0,0,4.54,2.1,1,0,0,1,1,1.46
19,2021-08-31,0,0,4.27,4.1,4,0,0,0,4,1.42
20,August,0,0,0.69,13.0,8,1,0,4,9,0.92
21,2021-09-06,0,0,4.23,5.0,10,2,0,2,3,1.49
22,2021-09-13,0,0,4.19,0.2,1,0,0,0,2,1.49
23,2021-09-14,0,0,4.15,0.2,1,0,0,0,0,1.49
24,2021-09-22,0,0,4.39,4.0,8,4,0,1,4,1.52
25,2021-09-28,0,0,4.29,4.0,5,1,1,0,6,1.51
26,September,0,0,4.40,14.1,25,7,1,3,15,1.95
27,2021-10-03,0,0,4.35,5.0,4,3,0,2,5,1.49
28,October,0,0,5.40,5.0,4,3,0,2,5,1.20
