,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,0,1.0,1,0,0,0,0,0,1.00
1,2021-04-03,0,0,9.00,0,0,1.0,3,2,2,0,0,2,2.00
2,2021-04-06,0,0,12.00,0,0,1.0,3,2,2,1,0,1,2.33
3,2021-04-08,0,0,8.31,0,0,1.1,1,0,0,0,0,1,1.85
4,2021-04-10,0,0,7.20,0,0,0.2,0,0,0,0,1,1,1.80
5,2021-04-14,0,0,6.00,0,0,1.0,0,0,0,0,1,2,1.67
6,2021-04-15,0,1,9.45,0,0,0.2,1,3,3,1,2,1,1.95
7,2021-04-20,0,0,9.00,0,0,0.1,0,0,0,0,0,0,1.86
8,2021-04-21,0,0,7.88,0,0,1.0,0,0,0,0,0,0,1.63
9,2021-04-23,0,0,9.72,0,0,0.1,2,2,2,1,0,0,1.80
10,2021-04-28,0,0,12.46,0,0,0.1,2,3,3,0,3,1,2.31
11,April,0,1,12.46,0,0,8.2,13,12,12,3,7,9,2.31
12,2021-05-11,0,0,11.17,0,0,1.0,0,0,0,0,0,1,2.07
13,2021-05-12,1,0,10.13,0,0,1.0,0,0,0,0,1,0,1.97
14,2021-05-14,0,0,9.95,0,0,2.0,2,2,2,1,0,0,1.82
15,2021-05-16,0,0,11.77,0,0,0.1,1,3,3,0,2,0,2.00
16,2021-05-21,0,0,10.93,0,0,1.0,0,0,0,0,1,1,1.93
17,2021-05-22,0,0,12.86,0,0,0.0,3,3,3,1,1,0,2.21
18,2021-05-27,0,0,12.56,0,0,0.1,0,0,0,0,0,1,2.16
19,May,1,0,12.71,0,0,5.2,6,8,8,2,5,3,1.94
20,2021-06-03,0,0,14.09,0,0,1.0,2,4,4,1,2,1,2.28
21,2021-06-04,0,0,13.22,0,0,1.0,0,0,0,0,0,0,2.14
22,2021-06-08,0,0,12.46,0,0,1.0,0,0,0,0,0,1,2.02
23,2021-06-11,0,0,12.32,0,0,1.2,1,2,2,0,2,3,2.00
24,2021-06-13,0,0,11.70,0,0,1.0,0,0,0,0,0,1,1.90
25,2021-06-16,0,0,10.97,0,0,1.1,1,0,0,0,1,1,1.88
26,2021-06-17,0,0,10.80,0,0,0.1,1,0,0,0,0,0,1.89
27,2021-06-19,0,0,10.72,0,0,1.0,2,1,1,0,1,1,1.94
28,2021-06-25,0,0,10.57,0,0,0.1,0,0,0,0,0,0,1.91
29,2021-06-27,0,0,10.13,0,0,1.0,1,0,0,0,1,1,1.92
30,June,0,0,6.52,0,0,9.2,8,7,7,1,7,9,1.55
31,2021-07-02,0,1,11.52,0,0,1.0,3,6,5,1,2,2,2.04
32,2021-07-04,0,0,11.08,0,0,1.0,1,0,0,0,0,0,2.00
33,2021-07-08,0,0,10.67,0,0,1.0,0,0,0,0,0,1,1.93
34,July,0,1,15.00,0,0,3.0,4,6,5,1,2,3,2.00
35,2021-08-06,0,0,10.61,0,0,1.0,1,1,1,1,1,1,1.93
36,2021-08-10,0,0,9.90,0,0,2.0,0,0,0,0,1,1,1.83
37,2021-08-13,0,0,9.58,0,0,1.0,0,0,0,0,0,0,1.77
38,2021-08-15,0,0,9.28,0,0,1.0,0,0,0,0,0,1,1.72
39,2021-08-18,0,0,9.00,0,0,2.0,3,1,1,0,0,2,1.71
40,2021-08-22,0,0,9.00,0,0,1.0,2,1,1,0,0,2,1.71
41,2021-08-25,0,0,8.83,0,0,0.2,0,1,0,0,0,1,1.68
42,2021-08-28,0,0,8.36,0,0,2.0,0,0,0,0,2,4,1.65
43,2021-08-31,0,0,8.01,0,0,1.2,0,0,0,0,1,2,1.60
44,August,0,0,2.19,0,0,12.1,6,4,3,1,5,14,0.89
45,2021-09-02,0,1,8.41,0,0,1.1,3,3,3,1,0,0,1.62
46,2021-09-06,0,0,8.44,0,0,2.0,3,2,2,0,1,2,1.64
47,2021-09-08,0,0,8.37,0,0,0.1,0,0,0,0,0,1,1.63
48,2021-09-18,0,0,8.18,0,0,1.0,1,0,0,0,1,2,1.64
49,2021-09-24,0,0,8.00,0,0,1.0,1,0,0,0,1,1,1.64
50,2021-09-29,0,0,7.94,0,0,0.1,0,0,0,0,0,1,1.63
51,September,0,1,7.50,0,0,6.0,8,5,5,1,3,7,1.83
52,2021-10-01,0,0,7.77,0,0,1.0,1,0,0,0,0,2,1.62
53,2021-10-02,0,0,7.55,0,0,1.1,1,0,0,0,0,0,1.59
54,October,0,0,0.00,0,0,2.1,2,0,0,0,0,2,0.86
