,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,0,0,0.00,0.1,0,0,0,0,0,0.00
1,2021-04-07,0,0,6.75,1.0,2,1,0,0,2,1.50
2,2021-04-09,0,0,3.86,1.0,1,0,0,0,0,1.29
3,2021-04-10,0,0,2.70,1.0,0,0,0,2,1,1.50
4,2021-04-13,0,0,2.08,1.0,0,0,0,0,0,1.15
5,2021-04-14,0,0,1.69,1.0,0,0,0,0,1,0.94
6,2021-04-15,0,0,1.42,1.0,0,0,0,0,1,0.79
7,2021-04-17,0,0,1.42,0.0,0,0,0,1,0,0.95
8,April,0,0,1.42,6.1,3,1,0,3,5,0.95
9,2021-05-14,0,0,1.23,1.0,1,0,0,0,1,0.95
10,2021-05-15,0,0,2.16,1.0,1,1,1,0,2,0.96
11,2021-05-18,0,0,2.89,1.0,2,1,1,0,2,1.07
12,2021-05-21,0,0,2.61,1.0,0,0,0,0,1,0.97
13,2021-05-23,0,0,3.09,1.1,1,1,0,0,1,0.94
14,2021-05-25,0,0,2.84,1.0,0,0,0,0,2,0.87
15,2021-05-27,0,0,2.63,1.0,1,0,0,0,1,0.88
16,2021-05-29,0,0,3.21,0.1,3,1,0,0,0,1.07
17,2021-05-30,0,0,3.00,1.0,0,0,0,0,1,1.00
18,May,0,0,4.15,8.2,9,4,2,0,11,1.04
19,2021-06-01,0,0,2.76,1.1,1,0,0,0,2,0.98
20,2021-06-06,0,0,2.60,1.0,0,0,0,0,0,0.92
21,2021-06-08,0,1,3.57,0.1,1,2,0,2,0,1.08
22,2021-06-11,0,0,3.38,1.0,0,0,0,0,0,1.02
23,2021-06-14,0,0,3.26,0.2,1,0,0,0,0,1.03
24,2021-06-19,0,0,3.15,0.2,1,0,0,1,1,1.10
25,2021-06-23,0,0,3.10,0.1,0,0,0,0,0,1.08
26,2021-06-24,0,0,2.95,1.0,1,0,0,0,0,1.08
27,2021-06-28,0,0,3.32,0.1,2,1,0,0,1,1.15
28,June,0,1,4.05,6.2,7,3,0,3,4,1.50
29,2021-07-03,0,1,3.13,1.1,1,0,0,0,2,1.13
30,2021-07-04,0,0,3.86,0.1,3,2,0,0,0,1.24
31,2021-07-05,1,0,3.70,1.0,0,0,0,0,2,1.19
32,2021-07-08,0,0,3.96,0.2,1,1,0,0,0,1.20
33,2021-07-09,0,0,4.15,1.0,2,1,1,0,1,1.23
34,2021-07-16,0,0,5.13,0.1,3,3,2,2,0,1.41
35,2021-07-19,0,0,5.27,1.0,1,1,1,0,2,1.39
36,2021-07-23,0,0,5.28,1.2,1,1,1,0,0,1.34
37,2021-07-27,1,0,4.99,1.2,0,0,0,0,2,1.27
38,2021-07-29,0,0,5.29,1.2,1,2,0,1,2,1.27
39,July,2,1,9.28,10.2,13,11,5,3,11,1.50
40,2021-08-01,0,0,5.67,1.0,1,2,1,1,2,1.29
41,2021-08-02,0,0,6.29,1.0,3,3,0,1,1,1.37
42,2021-08-31,0,0,6.94,0.2,4,3,1,2,0,1.51
43,August,0,0,27.00,2.2,8,8,2,4,3,4.50
44,2021-09-04,0,0,7.05,2.0,2,2,1,1,2,1.51
45,2021-09-05,0,0,6.87,1.0,0,0,0,0,2,1.47
46,2021-09-08,0,0,6.64,1.1,0,0,0,0,1,1.42
47,2021-09-09,0,1,6.37,1.2,1,0,0,1,2,1.41
48,2021-09-14,0,0,6.21,1.0,0,0,0,0,2,1.38
49,2021-09-15,0,0,6.33,0.2,2,1,1,0,1,1.41
50,September,0,1,3.52,7.2,5,3,2,2,10,0.91
