,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-11,0,0,18.00,0,0,1.0,1,2,2,0,2,2,3.00
1,2021-04-23,0,0,7.71,0,0,1.1,0,0,0,0,1,2,1.71
2,2021-04-24,0,0,5.40,0,0,1.0,0,0,0,0,0,0,1.20
3,2021-04-27,0,0,4.15,0,0,1.0,0,0,0,0,1,2,1.15
4,April,0,0,4.15,0,0,4.1,1,2,2,0,4,6,1.15
5,2021-05-01,0,0,3.18,0,0,1.1,0,0,0,0,0,3,0.88
6,2021-05-02,0,0,2.70,0,0,1.0,0,0,0,0,0,0,0.75
7,2021-05-10,0,0,2.35,0,0,1.0,0,0,0,0,0,1,0.65
8,2021-05-12,0,0,2.08,0,0,1.0,0,0,0,0,0,0,0.58
9,2021-05-14,0,0,1.86,0,0,1.0,1,0,0,0,0,3,0.62
10,2021-05-15,0,0,1.69,0,1,1.0,0,1,0,0,0,0,0.56
11,2021-05-18,0,0,2.25,0,0,1.1,1,1,1,1,0,2,0.58
12,2021-05-20,0,0,4.85,0,0,1.0,2,4,4,1,1,1,0.77
13,2021-05-22,0,1,5.14,0,0,1.0,1,1,1,1,0,2,0.79
14,2021-05-28,0,0,4.70,0,0,1.1,1,0,0,0,0,3,0.78
15,May,0,1,4.91,0,1,11.0,6,7,6,3,1,15,0.64
16,2021-06-01,0,0,5.74,0,0,0.1,2,2,2,1,1,1,0.96
17,2021-06-04,0,0,6.48,0,0,1.0,1,2,2,0,1,2,1.02
18,2021-06-06,1,0,6.11,0,0,1.0,0,0,0,0,0,2,0.96
19,2021-06-09,0,0,6.16,0,0,1.1,2,1,1,1,0,2,1.00
20,2021-06-13,0,0,6.30,0,0,1.0,1,1,1,1,1,2,1.05
21,2021-06-14,0,0,6.00,0,0,1.0,0,0,0,0,0,3,1.00
22,2021-06-15,0,0,5.82,0,0,0.2,1,1,0,0,1,2,1.06
23,2021-06-19,0,1,6.45,0,0,0.2,2,2,2,1,0,2,1.12
24,2021-06-20,0,0,6.17,0,0,1.0,0,0,0,0,0,3,1.07
25,2021-06-21,0,1,6.46,0,0,0.1,1,2,1,1,0,0,1.10
26,2021-06-28,1,0,6.20,0,0,1.0,0,0,0,0,1,2,1.09
27,2021-06-29,0,0,5.96,0,0,1.0,0,0,0,0,2,1,1.13
28,June,2,2,7.84,0,0,10.1,10,11,9,5,7,22,1.65
29,2021-07-02,0,0,5.74,0,1,1.0,1,0,0,0,0,2,1.13
30,2021-07-03,0,0,5.53,0,1,1.0,1,0,0,0,0,2,1.12
31,2021-07-06,0,1,5.79,0,0,0.1,1,1,1,0,1,1,1.18
32,2021-07-07,0,0,5.59,0,1,1.0,0,0,0,0,0,1,1.14
33,2021-07-09,0,0,5.40,0,1,1.0,0,0,0,0,0,3,1.10
34,2021-07-10,0,0,5.23,0,1,1.0,0,0,0,0,1,1,1.10
35,2021-07-17,0,0,5.06,0,0,1.0,1,0,0,0,0,1,1.09
36,2021-07-19,0,0,4.86,0,0,1.1,0,0,0,0,0,0,1.05
37,2021-07-20,0,0,4.98,0,0,1.0,2,1,1,0,0,2,1.08
38,2021-07-23,0,0,4.84,0,1,1.0,0,0,0,0,0,3,1.05
39,2021-07-24,0,0,4.71,0,1,1.0,0,0,0,0,0,0,1.02
40,2021-07-26,0,1,4.86,0,0,0.2,0,1,1,0,2,1,1.05
41,2021-07-29,0,0,4.97,0,0,1.0,1,1,1,1,0,1,1.05
42,2021-07-31,0,0,5.12,0,0,0.2,0,1,1,0,1,2,1.06
43,July,0,2,3.46,0,7,13.0,7,5,5,1,5,20,0.92
44,2021-08-03,0,1,5.72,0,0,0.2,1,3,3,1,2,2,1.12
45,2021-08-06,0,0,5.58,0,0,1.0,1,0,0,0,0,1,1.12
46,2021-08-10,0,1,5.75,0,0,0.1,1,1,1,0,1,1,1.16
47,2021-08-11,0,0,5.62,0,0,1.0,0,0,0,0,0,1,1.13
48,2021-08-13,0,0,5.70,0,0,1.0,1,1,1,0,1,0,1.15
49,2021-08-16,0,0,6.65,0,0,0.2,5,5,5,0,0,2,1.25
50,2021-08-24,0,0,6.50,0,0,1.0,1,0,0,0,0,1,1.24
51,2021-08-27,0,0,6.35,0,0,1.0,0,0,0,0,1,1,1.24
52,2021-08-29,0,0,6.22,0,0,1.0,0,0,0,0,0,1,1.21
53,August,0,2,11.74,0,0,7.2,10,10,10,1,5,10,1.96
54,2021-09-04,0,0,6.08,0,1,1.0,0,0,0,0,0,1,1.18
55,2021-09-10,0,0,5.96,0,0,1.0,2,0,0,0,0,0,1.20
56,2021-09-13,0,0,5.84,0,0,1.0,2,0,0,0,0,1,1.22
57,2021-09-14,0,0,5.72,0,0,1.0,0,0,0,0,1,1,1.21
58,2021-09-15,0,0,6.18,0,0,0.2,5,3,3,1,0,1,1.29
59,2021-09-21,0,0,5.94,0,0,2.0,0,0,0,0,0,1,1.25
60,2021-09-24,0,0,5.83,0,0,1.0,0,0,0,0,0,2,1.22
61,2021-09-26,0,0,5.73,0,0,1.0,0,0,0,0,0,1,1.20
62,2021-09-30,0,0,5.63,0,0,1.0,0,0,0,0,1,1,1.20
63,September,0,0,2.79,0,1,9.2,9,3,3,1,2,9,1.14
64,2021-10-01,0,0,5.68,0,0,1.0,2,1,1,1,0,1,1.21
65,2021-10-03,0,0,5.59,0,0,1.0,0,0,0,0,0,0,1.19
66,October,0,0,4.50,0,0,2.0,2,1,1,1,0,1,1.00
