,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-08-01,0,0,6.75,1.1,1,1,0,2,1,2.25
1,2020-08-06,0,0,3.86,1.0,0,0,0,1,1,1.71
2,2020-08-07,0,0,2.70,1.0,0,0,0,0,1,1.20
3,2020-08-09,0,0,2.45,0.1,0,0,0,2,1,1.64
4,2020-08-12,0,0,1.93,1.0,0,0,0,1,0,1.50
5,August,0,0,1.93,4.2,1,1,0,6,4,1.50
6,2020-09-03,0,0,1.59,1.0,1,0,0,0,1,1.41
7,2020-09-05,0,0,1.29,1.1,0,0,0,0,1,1.14
8,2020-09-06,0,0,1.17,0.2,1,0,0,1,0,1.30
9,2020-09-09,0,0,2.08,1.0,1,1,1,1,0,1.38
10,2020-09-12,0,0,1.86,1.0,0,0,0,0,1,1.24
11,2020-09-15,0,0,1.64,1.1,0,0,0,0,1,1.09
12,2020-09-19,0,1,1.50,1.0,1,0,0,1,0,1.17
13,2020-09-23,0,0,2.13,0.2,2,1,1,0,0,1.26
14,2020-09-25,1,0,1.98,1.0,1,0,0,0,0,1.24
15,2020-09-27,0,0,1.84,1.0,0,0,0,0,0,1.16
16,September,1,1,1.80,10.0,7,2,2,3,4,1.00
