,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,7.20,1,0,5.0,7,4,4,2,3,4,2.00
1,March,0,0,7.20,1,0,5.0,7,4,4,2,3,4,2.00
2,2018-04-03,1,0,5.06,1,0,5.2,1,2,2,1,4,9,1.41
3,2018-04-09,0,0,4.20,1,0,4.1,4,1,1,0,5,6,1.60
4,2018-04-14,1,0,3.60,1,0,5.0,1,1,1,0,3,5,1.40
5,2018-04-21,1,0,3.46,1,0,6.0,5,2,2,1,1,11,1.31
6,2018-04-28,0,1,4.88,1,0,1.2,5,9,5,0,3,2,1.52
7,April,3,1,4.37,5,0,22.2,16,15,11,2,16,33,1.41
8,2018-05-04,1,0,3.93,1,0,6.2,4,0,0,0,1,8,1.37
9,2018-05-10,0,0,4.08,1,0,5.1,5,3,3,1,0,4,1.31
10,2018-05-16,0,1,3.47,1,0,7.0,4,2,0,1,1,4,1.22
11,2018-05-22,0,1,3.31,1,0,5.0,6,5,1,1,2,4,1.26
12,2018-05-27,0,1,3.67,1,0,2.1,3,3,3,0,5,3,1.35
13,May,1,3,2.39,5,0,26.1,22,13,7,3,9,23,1.18
14,2018-06-02,0,0,3.25,1,0,7.0,1,1,0,0,1,9,1.23
15,2018-06-08,0,0,3.26,1,0,5.1,6,2,2,1,3,7,1.27
16,2018-06-13,0,0,3.42,1,0,2.0,4,2,2,0,0,2,1.29
17,June,0,0,2.51,3,0,14.1,11,5,4,1,4,18,1.05
18,2018-07-04,1,0,3.42,1,0,5.1,4,3,2,2,1,8,1.26
19,2018-07-10,0,0,3.66,1,0,2.2,4,3,3,1,1,1,1.28
20,July,1,0,5.63,2,0,8.0,8,6,5,3,2,9,1.25
