,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-02,0,0,1.50,1,0,6.0,2,1,1,1,2,6,0.67
1,2018-04-08,0,1,0.69,1,0,7.0,2,1,0,0,5,5,0.85
2,2018-04-16,0,1,1.42,1,0,6.0,4,2,2,1,4,10,1.00
3,2018-04-22,0,0,1.50,1,0,5.0,4,1,1,0,4,2,1.13
4,2018-04-27,0,0,1.78,1,0,6.1,10,4,2,1,0,2,1.22
5,April,0,2,1.78,5,0,30.1,22,9,6,3,15,25,1.22
6,2018-05-03,0,0,2.43,1,0,6.2,6,5,4,1,2,0,1.22
7,2018-05-09,0,0,2.44,1,0,7.1,3,2,2,2,2,6,1.13
8,2018-05-15,0,1,3.50,1,0,2.0,7,6,6,1,2,0,1.27
9,2018-05-20,1,0,2.98,1,0,8.0,2,0,0,0,2,8,1.16
10,2018-05-25,0,0,2.93,1,0,7.0,5,2,2,0,3,3,1.16
11,2018-05-30,0,1,3.80,1,0,2.2,8,7,7,0,1,2,1.25
12,May,1,2,5.61,6,0,33.2,31,22,21,4,12,19,1.28
13,2018-06-05,0,0,3.42,1,0,7.0,1,0,0,0,4,4,1.20
14,2018-06-10,1,0,3.26,1,0,6.1,6,2,1,0,3,6,1.22
15,2018-06-15,0,0,3.35,1,0,6.0,9,3,3,1,0,3,1.24
16,2018-06-20,0,1,3.59,1,0,4.1,6,5,4,1,4,6,1.29
17,2018-06-26,1,0,3.73,1,0,6.1,6,4,4,2,1,4,1.28
18,June,2,1,3.60,5,0,30.0,28,14,12,4,12,23,1.33
19,2018-07-01,1,0,3.68,1,0,6.1,7,2,2,0,3,6,1.30
20,2018-07-06,0,1,3.77,1,0,4.2,6,3,3,0,5,2,1.34
21,2018-07-14,0,1,3.91,1,0,7.2,9,5,5,2,0,7,1.33
22,2018-07-22,0,1,4.13,1,0,5.0,5,5,5,1,4,1,1.35
23,2018-07-27,0,1,4.57,1,0,4.1,7,8,8,5,4,3,1.39
24,July,1,4,7.39,5,0,28.0,34,23,23,8,16,19,1.79
25,2018-08-02,0,0,4.47,1,0,7.0,5,2,2,0,2,4,1.37
26,2018-08-07,0,0,4.30,1,0,7.0,4,1,1,1,2,6,1.35
27,2018-08-13,0,0,4.40,1,0,5.0,7,4,4,0,1,2,1.35
28,2018-08-19,0,0,4.72,1,0,2.0,6,6,6,3,1,5,1.38
29,2018-08-24,0,0,4.66,1,0,5.2,4,2,2,0,3,7,1.38
30,2018-08-29,1,0,4.51,1,0,7.0,5,1,1,0,2,6,1.36
31,August,1,0,4.28,6,0,33.2,31,16,16,4,11,30,1.25
32,2018-09-03,0,0,4.37,1,0,7.0,4,1,1,1,0,6,1.33
33,2018-09-09,0,0,4.22,1,0,6.0,2,0,0,0,3,10,1.31
34,2018-09-15,1,0,4.05,1,0,7.0,4,0,0,0,1,6,1.29
35,2018-09-21,1,0,3.94,1,0,7.0,5,1,1,1,0,8,1.26
36,2018-09-28,0,1,3.91,1,0,6.0,4,2,2,0,5,5,1.27
37,September,2,1,1.09,5,0,33.0,19,4,4,2,9,35,0.85
