,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,27.00,1,0,2.1,5,7,7,1,4,3,3.86
1,March,0,0,27.00,1,0,2.1,5,7,7,1,4,3,3.86
2,2018-04-05,0,0,7.56,1,0,6.0,4,0,0,0,0,4,1.56
3,2018-04-10,0,0,5.65,1,0,6.0,7,2,2,1,2,8,1.53
4,2018-04-15,0,0,4.74,1,0,4.2,2,3,1,1,6,6,1.58
5,2018-04-21,1,0,4.32,1,0,6.0,6,2,2,0,2,6,1.52
6,2018-04-27,0,0,4.10,1,0,1.1,1,0,0,0,1,1,1.52
7,April,1,0,1.88,5,0,24.0,20,7,5,2,11,25,1.29
8,2018-05-02,1,0,3.78,1,0,7.0,3,2,2,2,1,9,1.32
9,2018-05-09,0,1,4.23,1,0,5.0,6,4,4,2,1,3,1.33
10,2018-05-14,1,0,4.30,1,0,5.2,7,4,3,0,1,3,1.34
11,2018-05-20,0,0,4.74,1,0,5.1,6,5,5,1,1,4,1.34
12,2018-05-26,0,0,4.72,1,0,6.0,6,3,3,2,3,2,1.36
13,May,2,1,5.28,5,0,29.0,28,18,17,7,7,21,1.21
14,2018-06-01,0,0,5.07,1,0,5.0,7,5,5,1,3,4,1.41
15,2018-06-07,0,0,4.81,1,0,7.0,5,2,2,0,1,5,1.35
16,2018-06-13,1,0,4.48,1,0,7.0,6,1,1,1,0,6,1.30
17,2018-06-18,0,1,4.52,1,0,5.1,7,3,3,2,2,5,1.33
18,2018-06-23,0,1,4.62,1,0,6.0,7,4,4,1,2,8,1.34
19,2018-06-29,1,0,4.23,1,0,8.0,4,0,0,0,1,8,1.28
20,June,2,2,3.52,6,0,38.1,36,15,15,5,9,36,1.17
21,2018-07-04,1,0,3.90,1,0,8.0,2,0,0,0,2,9,1.22
22,2018-07-10,0,0,3.76,1,0,6.0,3,1,1,1,4,8,1.22
23,2018-07-15,0,0,3.72,1,0,6.0,5,2,2,0,1,6,1.21
24,2018-07-24,0,0,3.57,1,0,7.1,3,2,1,1,3,4,1.18
25,2018-07-30,0,0,3.69,1,0,6.0,3,4,4,1,3,5,1.17
26,July,1,0,2.16,5,0,33.1,16,9,8,3,13,32,0.87
27,2018-08-04,0,1,4.05,1,0,4.0,7,7,7,3,3,4,1.21
28,2018-08-09,0,0,3.94,1,0,6.0,4,1,1,0,1,6,1.20
29,2018-08-15,0,1,4.39,1,0,4.1,7,9,9,3,3,4,1.23
30,2018-08-21,0,1,4.45,1,0,6.1,10,4,4,2,0,8,1.25
31,2018-08-26,0,1,4.79,1,0,0.2,7,6,6,1,1,1,1.29
32,August,0,4,11.39,5,0,21.1,35,27,27,9,8,23,2.02
33,2018-09-03,0,0,4.80,1,0,5.1,6,3,3,1,0,7,1.29
34,2018-09-09,0,1,4.89,1,0,2.2,5,4,3,1,2,2,1.31
35,2018-09-14,0,1,4.82,1,0,6.0,7,2,2,0,0,6,1.31
36,2018-09-19,0,0,4.76,1,0,6.0,3,2,2,1,2,4,1.29
37,2018-09-30,1,0,4.55,1,0,7.2,4,0,0,0,3,5,1.27
38,September,1,2,3.25,5,0,27.2,25,11,10,3,7,24,1.16
