,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-27,1,0,0.00,5.0,0,0,0,1,1,0.20
1,July,1,0,0.00,5.0,0,0,0,1,1,0.20
2,2020-08-02,0,0,0.82,6.0,4,1,1,1,4,0.55
3,2020-08-11,1,0,1.06,6.0,3,1,0,2,4,0.65
4,2020-08-16,0,0,2.74,6.0,9,5,2,0,5,0.87
5,2020-08-21,0,1,5.06,3.2,9,8,4,0,3,1.09
6,2020-08-26,0,0,4.55,5.0,8,1,0,1,5,1.20
7,August,1,1,5.40,26.2,33,16,7,4,21,1.39
8,2020-09-01,0,0,5.11,5.1,8,5,0,3,3,1.32
9,2020-09-06,0,1,5.80,3.1,6,5,2,2,4,1.41
10,2020-09-11,0,0,5.05,6.0,3,0,0,2,8,1.34
11,2020-09-16,0,0,4.91,5.0,4,2,1,1,1,1.31
12,2020-09-21,1,0,4.40,6.0,4,0,0,1,1,1.26
13,2020-09-26,0,1,5.16,3.2,6,7,1,3,3,1.33
14,September,1,2,5.83,29.1,31,19,4,12,20,1.47
