,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,0,0,3.18,5.2,2,2,1,3,5,0.88
1,July,0,0,3.18,5.2,2,2,1,3,5,0.88
2,2020-08-03,0,0,4.76,5.2,4,4,0,2,5,0.97
3,2020-08-08,0,1,8.27,5.0,13,9,5,1,6,1.53
4,2020-08-18,0,0,7.36,2.0,1,0,0,0,2,1.42
5,2020-08-22,1,0,6.17,5.0,4,1,1,3,5,1.41
6,2020-08-28,0,1,7.62,5.0,6,8,3,4,8,1.52
7,August,1,2,8.74,22.2,28,22,9,10,26,1.68
8,2020-09-02,0,0,7.29,5.0,5,3,0,2,5,1.50
9,2020-09-05,0,0,7.13,2.0,1,1,1,0,3,1.44
10,2020-09-12,0,0,6.94,1.0,1,0,0,0,2,1.43
11,2020-09-14,0,0,6.93,1.1,2,1,0,0,3,1.43
12,2020-09-15,0,0,6.58,2.0,0,0,0,0,1,1.36
13,2020-09-20,0,1,6.86,1.0,3,2,1,0,0,1.40
14,September,0,1,5.11,12.1,12,7,2,2,14,1.14
