,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-25,0,0,10.80,0,0,3.1,4,4,4,1,0,2,1.20
1,July,0,0,10.80,0,0,3.1,4,4,4,1,0,2,1.20
2,2020-08-02,0,0,7.71,0,0,3.2,2,2,2,2,0,4,0.86
3,2020-08-08,0,1,7.59,1,0,3.2,1,3,3,0,5,4,1.13
4,2020-08-17,1,0,6.59,0,0,3.0,3,1,1,0,0,2,1.10
5,2020-08-30,0,0,6.23,1,0,3.2,6,2,2,0,1,3,1.27
6,August,1,1,5.14,2,0,14.0,12,8,8,2,6,13,1.29
7,2020-09-04,0,0,6.33,1,0,4.0,4,3,3,2,2,3,1.31
8,2020-09-08,0,0,6.14,0,0,0.2,0,0,0,0,0,1,1.27
9,2020-09-15,0,0,6.75,0,0,2.0,5,3,3,0,2,1,1.46
10,2020-09-21,0,1,7.76,1,0,2.2,5,5,5,0,1,6,1.54
11,September,0,1,10.61,2,0,9.1,14,11,11,2,5,11,2.04
