,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,0,1,12.00,3.0,4,4,0,4,2,2.67
1,July,0,1,12.00,3.0,4,4,0,4,2,2.67
2,2020-08-03,0,1,9.39,4.2,4,4,0,2,5,1.83
3,2020-08-09,1,0,5.27,6.0,4,0,0,0,7,1.32
4,2020-08-16,0,0,4.12,6.0,6,1,0,1,4,1.27
5,2020-08-22,1,0,3.51,6.0,6,1,0,1,5,1.25
6,2020-08-29,0,1,4.75,4.2,4,6,1,4,6,1.32
7,August,2,2,3.95,27.1,24,12,1,8,27,1.17
8,2020-09-05,0,0,4.34,7.0,8,2,1,1,6,1.31
9,2020-09-12,1,0,4.06,7.0,5,2,0,3,7,1.29
10,2020-09-19,1,0,3.75,6.0,6,1,0,2,5,1.29
11,2020-09-26,0,0,3.58,5.0,5,1,0,2,1,1.30
12,September,2,0,2.16,25.0,24,6,1,8,19,1.28
