,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,27.00,0,0,0.2,3,3,2,0,0,1,4.50
1,March,0,0,27.00,0,0,0.2,3,3,2,0,0,1,4.50
2,2018-04-01,0,0,10.80,0,0,1.0,2,0,0,0,1,1,3.60
3,2018-04-05,0,0,6.75,0,1,1.0,0,0,0,0,1,3,2.63
4,2018-04-08,0,0,4.91,0,1,1.0,0,0,0,0,0,1,1.91
5,2018-04-13,0,0,3.86,0,0,1.0,0,0,0,0,0,0,1.50
6,2018-04-17,0,0,3.18,0,1,1.0,0,0,0,0,0,0,1.24
7,2018-04-18,1,0,4.05,0,0,1.0,1,1,1,1,0,2,1.20
8,2018-04-20,0,0,3.52,0,0,1.0,0,0,0,0,0,1,1.04
9,2018-04-20,0,1,4.15,0,0,1.0,3,2,1,0,1,2,1.38
10,2018-04-25,0,0,3.72,0,1,1.0,0,0,0,0,0,0,1.24
11,2018-04-28,0,0,3.38,0,0,1.0,1,0,0,0,1,2,1.31
12,2018-04-30,0,1,5.73,0,0,0.1,2,3,3,2,1,0,1.55
13,April,1,2,4.35,0,4,10.1,9,6,5,3,5,12,1.35
14,2018-05-01,0,0,5.25,0,1,1.0,0,0,0,0,0,2,1.42
15,2018-05-02,0,0,4.85,0,0,1.0,1,0,0,0,0,0,1.38
16,2018-05-05,0,0,4.50,0,1,1.0,2,1,0,0,0,3,1.43
17,2018-05-08,0,0,4.11,0,1,1.1,1,0,0,0,0,3,1.37
18,2018-05-12,0,0,3.86,0,1,1.0,1,0,0,0,2,0,1.47
19,2018-05-13,1,0,3.63,0,0,1.0,0,0,0,0,0,2,1.38
20,2018-05-14,0,0,3.93,0,0,1.0,2,1,1,0,1,1,1.47
21,2018-05-15,0,0,3.72,0,1,1.0,0,0,0,0,0,0,1.40
22,2018-05-17,0,0,3.54,0,1,1.0,0,0,0,0,0,1,1.33
23,2018-05-20,0,0,4.22,0,0,1.0,2,2,2,1,0,0,1.36
24,2018-05-23,0,0,4.03,0,1,1.0,0,0,0,0,0,0,1.30
25,2018-05-25,0,0,3.86,0,1,1.0,1,0,0,0,0,1,1.29
26,2018-05-27,0,0,4.07,0,1,1.0,2,1,1,1,0,1,1.32
27,2018-05-30,0,0,3.91,0,0,1.0,0,0,0,0,0,1,1.26
28,2018-05-31,0,0,3.76,0,0,1.0,1,0,0,0,1,2,1.29
29,May,1,0,2.35,0,9,15.1,13,5,4,2,4,17,1.11
30,2018-06-01,0,0,3.62,0,1,1.0,1,0,0,0,0,1,1.28
31,2018-06-04,0,0,3.49,0,1,1.0,1,0,0,0,0,3,1.27
32,2018-06-07,0,0,3.38,0,0,1.0,1,0,0,0,0,0,1.26
33,2018-06-08,0,1,4.15,0,0,1.0,2,3,3,1,1,0,1.32
34,2018-06-09,0,0,4.02,0,0,1.0,0,0,0,0,0,0,1.28
35,2018-06-13,0,0,3.90,0,1,1.0,0,0,0,0,0,2,1.24
36,2018-06-14,0,0,3.78,0,1,1.0,1,0,0,0,0,2,1.23
37,2018-06-15,0,0,3.67,0,1,1.0,1,0,0,0,0,0,1.22
38,2018-06-16,0,0,3.57,0,1,1.0,0,0,0,0,0,2,1.19
39,2018-06-25,0,1,3.68,0,0,1.1,1,1,1,1,1,2,1.20
40,2018-06-26,0,1,4.14,0,0,0.1,3,2,2,0,0,0,1.27
41,June,0,3,5.06,0,6,10.2,11,6,6,2,2,12,1.22
42,2018-07-01,0,0,4.03,0,0,1.0,0,0,0,0,0,0,1.24
43,2018-07-13,0,0,3.92,0,0,1.0,2,0,0,0,0,1,1.26
44,2018-07-15,0,0,4.05,0,0,1.0,1,1,1,0,0,0,1.25
45,2018-07-21,0,0,3.95,0,0,1.0,1,0,0,0,0,2,1.24
46,2018-07-23,0,0,3.86,0,1,1.0,1,0,0,0,0,0,1.24
