,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-05-18,0,0,9.00,1,0,4.0,5,4,4,2,1,4,1.50
1,May,0,0,9.00,1,0,4.0,5,4,4,2,1,4,1.50
2,2021-06-06,0,0,5.63,1,0,4.0,5,1,1,0,0,4,1.38
3,2021-06-11,0,0,4.85,1,0,5.0,7,2,2,1,1,7,1.46
4,2021-06-16,0,0,3.71,1,0,4.0,1,0,0,0,0,6,1.18
5,2021-06-22,0,0,4.64,1,0,4.1,6,4,4,1,2,2,1.31
6,2021-06-30,0,1,5.84,1,0,3.1,4,5,5,3,2,3,1.38
7,June,0,1,5.23,5,0,20.2,23,12,12,5,5,22,1.35
8,2021-07-05,1,0,4.85,1,0,5.0,2,0,0,0,3,7,1.31
9,2021-07-10,0,0,5.45,1,0,3.1,4,4,4,2,2,4,1.36
10,2021-07-20,0,0,5.45,1,0,5.0,5,4,3,1,1,4,1.34
11,2021-07-25,0,0,5.19,1,0,5.1,3,2,2,1,1,4,1.27
12,2021-07-31,0,0,4.94,1,0,4.0,4,1,1,0,1,6,1.27
13,July,1,0,3.97,5,0,22.2,18,11,10,4,8,25,1.15
14,2021-08-06,0,0,4.99,1,0,5.0,7,3,3,2,1,5,1.30
15,2021-08-11,0,0,4.53,1,0,5.1,6,0,0,0,1,6,1.30
16,2021-08-17,0,1,4.38,1,0,6.0,5,3,2,1,0,3,1.26
17,2021-08-25,0,0,4.06,1,0,5.0,4,0,0,0,1,7,1.24
18,2021-08-30,1,0,3.98,1,0,6.0,5,2,2,1,0,5,1.21
19,August,1,1,2.30,5,0,27.1,27,8,7,4,3,26,1.10
20,2021-09-06,0,0,4.00,1,0,4.0,6,2,2,1,0,4,1.22
21,2021-09-12,0,0,4.12,1,0,4.1,5,3,3,1,0,6,1.22
22,2021-09-18,0,1,4.34,1,0,4.0,4,4,4,2,2,3,1.23
23,2021-09-24,1,0,4.19,1,0,5.1,4,1,1,1,0,6,1.20
24,September,1,1,5.09,4,0,17.2,19,10,10,5,2,19,1.19
