,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-08-10,0,0,18.00,0,0,1.0,1,2,2,0,1,1,2.00
1,2020-08-16,0,0,9.00,0,0,1.0,0,0,0,0,1,0,1.50
2,2020-08-18,0,0,6.00,0,0,1.0,2,0,0,0,0,1,1.67
3,2020-08-20,0,0,4.91,0,0,0.2,0,0,0,0,2,0,1.91
4,2020-08-22,0,0,3.18,0,0,2.0,1,0,0,0,1,5,1.59
5,2020-08-25,0,0,2.35,0,0,2.0,1,0,0,0,1,2,1.43
6,2020-08-29,0,0,3.38,0,0,0.1,2,1,1,1,1,1,1.75
7,August,0,0,3.38,0,0,8.0,7,3,3,1,7,10,1.75
8,2020-09-04,0,0,6.00,0,0,1.0,2,3,3,1,1,2,1.89
9,2020-09-07,0,0,5.40,0,0,1.0,0,0,0,0,0,1,1.70
10,2020-09-10,0,0,5.25,0,0,2.0,1,1,1,0,0,2,1.50
11,2020-09-12,0,0,4.85,0,0,1.0,1,1,0,0,2,3,1.62
12,2020-09-20,0,0,4.50,0,0,1.0,0,0,0,0,0,1,1.50
13,2020-09-24,0,0,3.86,0,0,2.1,2,0,0,0,0,3,1.41
14,2020-09-27,0,0,3.63,0,0,1.0,0,0,0,0,1,1,1.38
15,September,0,0,3.86,0,0,9.1,6,5,4,1,4,13,1.07
