,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-07-30,0,0,2.25,1,0,4.0,3,1,1,1,1,4,1.00
1,July,0,0,2.25,1,0,4.0,3,1,1,1,1,4,1.00
2,2021-08-04,0,0,3.24,1,0,4.1,5,2,2,0,0,5,1.08
3,2021-08-10,0,0,6.75,1,0,1.0,4,4,4,1,1,0,1.50
4,2021-08-15,0,1,10.32,1,0,2.0,6,6,6,3,1,3,1.85
5,2021-08-20,0,1,8.82,1,0,5.0,5,3,3,0,1,6,1.65
6,2021-08-26,0,0,6.94,1,0,7.0,3,2,2,1,0,5,1.29
7,August,0,2,7.91,5,0,19.1,23,17,17,5,3,19,1.34
8,2021-09-02,0,0,6.59,1,0,5.1,4,3,3,1,1,5,1.22
9,2021-09-07,1,0,5.88,1,0,5.0,7,4,1,0,1,4,1.28
10,2021-09-12,0,0,5.59,1,0,5.0,3,2,2,0,4,5,1.29
11,2021-09-18,0,1,5.24,1,0,6.0,5,2,2,2,2,5,1.28
12,2021-09-26,0,1,5.73,1,0,4.0,7,5,5,1,4,3,1.40
13,September,1,2,4.62,5,0,25.1,26,16,13,4,12,22,1.50
14,2021-10-02,0,1,6.04,1,0,5.0,7,5,5,2,2,5,1.43
15,October,0,1,9.00,1,0,5.0,7,5,5,2,2,5,1.80
