,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,9.00,1.0,2,1,0,0,2,2.00
1,2021-04-05,0,0,6.75,0.1,0,0,0,2,1,3.00
2,2021-04-06,0,0,3.86,1.0,0,0,0,2,1,2.57
3,2021-04-10,0,0,2.45,1.1,2,0,0,1,2,2.45
4,2021-04-13,0,0,1.93,1.0,1,0,0,1,0,2.36
5,2021-04-14,0,0,1.59,1.0,0,0,0,0,0,1.94
6,2021-04-15,0,0,1.50,0.1,0,0,0,0,0,1.83
7,2021-04-22,0,1,5.14,1.0,2,3,1,2,1,2.14
8,2021-04-29,0,0,4.50,1.0,0,0,0,0,3,1.88
9,2021-04-30,0,0,4.00,1.0,1,0,0,0,3,1.78
10,April,0,1,4.00,9.0,8,4,1,8,13,1.78
11,2021-05-02,0,0,3.60,1.0,1,0,0,0,2,1.70
12,2021-05-04,0,0,3.48,0.1,0,0,0,2,0,1.84
13,2021-05-06,0,0,3.18,1.0,1,0,0,0,1,1.76
14,2021-05-11,0,1,4.63,0.1,2,2,0,1,0,1.97
15,2021-05-15,0,0,4.26,1.0,0,0,0,2,1,1.97
16,2021-05-20,0,0,3.95,1.0,0,0,0,1,1,1.90
17,2021-05-21,0,0,3.68,1.0,0,0,0,1,3,1.84
18,2021-05-22,0,0,3.52,0.2,0,0,0,0,2,1.76
19,2021-05-29,0,0,3.38,0.2,0,0,0,1,1,1.75
20,May,0,1,2.57,7.0,4,2,0,8,11,1.71
21,2021-06-02,0,0,3.18,1.0,0,0,0,0,1,1.65
22,2021-06-06,0,0,3.00,1.0,0,0,0,2,1,1.67
23,2021-06-07,0,0,2.89,0.2,1,0,0,0,2,1.66
24,2021-06-09,0,0,2.84,0.1,0,0,0,0,0,1.63
25,2021-06-10,1,0,3.15,1.0,1,1,1,0,2,1.60
26,2021-06-15,0,0,3.05,0.2,0,0,0,0,0,1.55
27,2021-06-16,0,0,3.00,0.1,0,0,0,1,0,1.57
28,2021-06-20,0,0,3.22,1.1,2,1,0,1,1,1.61
29,2021-06-22,1,0,3.04,1.1,0,0,0,0,0,1.52
30,2021-06-24,0,0,3.00,0.1,1,0,0,1,1,1.58
31,2021-06-27,0,0,2.96,0.1,1,0,0,1,1,1.64
32,2021-06-29,0,0,2.84,1.0,2,0,0,0,1,1.66
33,2021-06-30,0,0,2.73,1.0,0,0,0,0,1,1.59
34,June,2,0,1.74,10.1,8,2,1,6,11,1.35
35,2021-07-03,0,0,2.67,0.2,1,0,0,1,0,1.63
36,2021-07-07,0,0,2.89,1.0,1,1,1,0,1,1.61
37,2021-07-09,0,0,2.79,1.0,0,0,0,0,2,1.55
38,2021-07-11,0,0,2.70,1.0,0,0,0,0,1,1.50
39,2021-07-18,0,0,3.90,0.0,2,4,1,2,0,1.63
40,2021-07-19,0,0,3.77,1.0,0,0,0,0,2,1.58
41,2021-07-22,0,0,3.66,1.0,0,0,0,0,2,1.53
42,2021-07-23,0,0,3.55,1.0,0,0,0,1,2,1.52
43,2021-07-29,0,0,3.44,1.0,1,0,0,0,1,1.50
44,July,0,0,5.87,7.2,5,5,2,4,11,1.17
45,2021-09-10,0,0,3.31,1.1,0,0,0,1,2,1.47
46,2021-09-12,0,0,3.22,1.0,0,0,0,1,1,1.46
47,2021-09-14,0,0,3.08,1.2,0,0,0,1,2,1.42
48,2021-09-18,0,0,3.03,0.2,1,0,0,1,1,1.45
49,2021-09-21,0,0,2.97,0.2,1,0,0,0,1,1.45
50,2021-09-25,0,0,3.40,0.1,1,2,1,0,1,1.46
51,September,0,0,3.18,5.2,3,2,1,4,8,1.24
52,2021-10-01,0,0,3.38,0.1,1,0,0,1,0,1.50
53,October,0,0,0.00,0.1,1,0,0,1,0,6.00
