,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-06,0,0,9.00,0,0,1.0,2,2,1,0,1,1,3.00
1,2021-04-10,0,0,6.75,0,0,0.1,0,0,0,0,0,1,2.25
2,2021-04-11,1,0,3.86,0,0,1.0,0,0,0,0,0,2,1.29
3,2021-04-13,0,0,2.70,0,0,1.0,2,0,0,0,0,0,1.50
4,2021-04-14,0,0,2.45,0,0,0.1,1,0,0,0,1,0,1.91
5,2021-04-20,0,0,1.93,0,0,1.0,1,0,0,0,0,1,1.71
6,2021-04-24,0,0,1.59,0,0,1.0,0,0,0,0,0,2,1.41
7,2021-04-27,0,0,1.35,0,0,1.0,1,0,0,0,0,1,1.35
8,2021-04-30,0,0,1.17,0,0,1.0,0,0,0,0,2,1,1.43
9,April,1,0,1.17,0,0,7.2,7,2,1,0,4,9,1.43
10,2021-05-02,0,0,1.13,0,1,0.1,0,0,0,0,0,1,1.38
11,2021-05-05,0,0,1.00,0,0,1.0,1,0,0,0,0,0,1.33
12,2021-05-08,0,0,0.84,0,0,1.2,3,0,0,0,0,2,1.41
13,2021-05-11,1,0,0.77,0,0,1.0,1,0,0,0,1,1,1.46
14,2021-05-15,0,0,2.84,0,0,1.0,3,3,3,0,1,2,1.66
15,2021-05-17,0,0,2.63,0,0,1.0,0,0,0,0,0,1,1.54
16,2021-05-18,1,0,2.45,0,0,1.0,1,0,0,0,1,1,1.57
17,2021-05-21,0,0,2.30,0,0,1.0,1,0,0,0,1,1,1.60
18,2021-05-27,0,0,2.16,0,0,1.0,1,0,0,0,0,1,1.56
19,2021-05-31,0,0,2.04,0,0,1.0,1,0,0,0,0,2,1.53
20,May,2,0,2.70,0,1,10.0,12,3,3,0,4,12,1.60
21,2021-06-01,0,0,1.93,0,0,1.0,0,0,0,0,1,1,1.50
22,2021-06-04,0,0,1.89,0,0,0.1,0,0,0,0,2,0,1.58
23,2021-06-09,0,0,1.80,0,0,1.0,0,0,0,0,0,0,1.50
24,2021-06-13,0,1,3.32,0,0,1.2,3,4,4,0,3,2,1.66
25,2021-06-17,0,0,3.18,0,0,1.0,0,0,0,0,0,0,1.59
26,2021-06-20,0,0,3.47,0,0,0.2,2,1,1,1,1,2,1.67
27,June,0,1,7.94,0,0,5.2,5,5,5,1,7,5,2.12
28,2021-07-03,0,0,3.28,0,0,1.1,0,0,0,0,0,3,1.58
29,2021-07-04,1,0,3.16,0,0,1.0,1,0,0,0,0,2,1.56
30,2021-07-10,1,0,3.12,0,0,0.1,0,0,0,0,0,0,1.54
31,2021-07-11,0,0,3.62,0,0,1.1,1,2,2,1,1,0,1.54
32,2021-07-16,0,0,3.81,0,0,1.0,1,1,1,1,0,2,1.52
33,2021-07-18,1,0,3.56,0,0,2.0,3,0,0,0,0,1,1.52
34,2021-07-21,0,0,3.45,0,0,1.0,0,0,0,0,0,3,1.47
35,2021-07-25,0,0,3.34,0,0,1.0,0,0,0,0,0,2,1.42
36,2021-07-26,0,0,3.24,0,0,1.0,2,0,0,0,0,3,1.44
37,2021-07-28,0,0,3.18,0,0,0.2,0,0,0,0,0,1,1.41
38,2021-07-29,0,0,3.34,0,0,1.0,1,1,1,1,0,1,1.40
39,2021-07-31,0,0,3.25,0,0,1.0,0,0,0,0,1,1,1.39
40,July,3,0,2.84,0,0,12.2,9,4,4,3,2,19,0.87
41,2021-08-02,0,0,3.16,0,0,1.0,0,0,0,0,0,1,1.35
42,2021-08-04,0,0,3.32,0,0,1.0,2,1,1,1,0,3,1.37
43,2021-08-05,0,1,3.99,0,0,0.1,3,3,3,0,1,0,1.46
44,2021-08-08,0,0,3.89,0,0,1.0,1,0,0,0,0,0,1.45
45,2021-08-10,0,0,3.79,0,0,1.0,1,0,0,0,0,0,1.44
46,2021-08-12,1,0,3.73,0,0,0.2,1,0,0,0,1,1,1.46
47,2021-08-13,0,1,3.86,0,0,1.0,1,2,1,1,1,0,1.48
48,2021-08-16,0,0,3.80,0,0,0.2,2,0,0,0,0,2,1.50
49,2021-08-18,1,0,3.71,0,0,1.0,1,1,0,0,1,2,1.51
50,2021-08-21,0,0,3.63,0,0,1.0,1,0,0,0,0,0,1.50
51,2021-08-22,0,0,3.55,0,0,1.0,1,0,0,0,0,1,1.49
52,2021-08-27,0,0,3.47,0,0,1.0,0,0,0,0,0,3,1.46
53,2021-08-29,0,0,3.59,0,0,1.0,1,1,1,1,2,1,1.49
54,August,2,2,4.63,0,0,11.2,15,8,6,3,6,14,1.80
55,2021-09-02,1,0,3.51,0,0,1.0,0,0,0,0,0,2,1.46
56,2021-09-03,0,0,3.44,0,0,1.0,0,0,0,0,0,1,1.43
57,2021-09-05,0,0,3.40,0,0,0.2,0,0,0,0,0,2,1.41
58,2021-09-06,0,0,3.33,0,0,1.0,0,0,0,0,0,1,1.38
59,2021-09-08,0,0,3.27,0,0,1.0,1,0,0,0,0,0,1.38
60,2021-09-09,0,1,3.38,0,0,1.0,1,1,1,1,0,0,1.37
61,2021-09-12,0,0,3.69,0,0,0.1,1,2,2,1,2,0,1.42
62,2021-09-14,0,0,4.00,0,0,0.1,2,2,2,1,1,1,1.46
63,2021-09-17,0,0,3.95,0,0,0.2,1,0,0,0,0,1,1.46
64,2021-09-18,0,0,3.88,0,0,1.0,0,0,0,0,0,0,1.44
65,2021-09-19,0,0,3.86,0,0,0.1,0,0,0,0,0,1,1.43
66,2021-09-22,0,0,3.79,0,0,1.0,0,0,0,0,0,1,1.40
67,2021-09-26,0,0,3.92,0,0,0.1,1,3,1,0,1,0,1.43
68,2021-09-28,0,0,3.86,0,0,1.0,0,0,0,0,0,1,1.41
69,September,1,1,5.06,0,0,10.2,7,8,6,3,4,11,1.03
70,2021-10-01,0,0,3.94,0,0,1.0,2,1,1,0,0,2,1.42
71,October,0,0,9.00,0,0,1.0,2,1,1,0,0,2,2.00
