,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-02,1,0,0.00,1,0,7.0,1,0,0,0,0,5,0.14
1,2021-04-07,0,0,0.77,1,0,4.2,7,1,1,0,2,4,0.86
2,2021-04-13,0,0,2.16,1,0,5.0,5,3,3,2,2,5,1.02
3,2021-04-18,0,0,1.52,1,0,7.0,3,0,0,0,2,9,0.93
4,2021-04-25,1,0,1.50,1,0,6.1,2,1,1,1,3,6,0.90
5,2021-04-30,1,0,1.70,1,0,7.0,3,2,2,2,1,9,0.84
6,April,3,0,1.70,6,0,37.0,21,7,7,5,10,38,0.84
7,2021-05-05,1,0,1.37,1,0,9.0,0,0,0,0,0,12,0.67
8,2021-05-11,0,0,1.21,1,0,6.0,6,0,0,0,0,3,0.71
9,2021-05-19,0,0,1.70,1,0,6.1,6,4,4,2,1,6,0.75
10,2021-05-24,0,0,1.79,1,0,7.0,5,2,2,2,0,5,0.75
11,2021-05-29,0,1,2.05,1,0,5.0,5,3,3,2,2,4,0.80
12,May,1,1,2.43,5,0,33.1,22,9,9,6,3,30,0.75
13,2021-06-05,0,1,2.28,1,0,0.2,3,2,2,2,0,1,0.83
14,June,0,1,27.00,1,0,0.2,3,2,2,2,0,1,4.50
15,2021-07-20,0,1,2.72,1,0,5.0,7,5,5,2,0,2,0.87
16,2021-07-25,0,0,2.94,1,0,6.2,5,4,4,1,1,2,0.87
17,2021-07-31,1,0,2.84,1,0,6.0,4,1,1,1,1,6,0.87
18,July,1,1,5.09,3,0,17.2,16,10,10,4,2,10,1.02
19,2021-08-06,0,0,2.79,1,0,5.0,8,2,1,0,1,5,0.92
20,2021-08-12,0,1,3.21,1,0,4.1,8,6,6,3,1,3,0.97
21,2021-08-17,0,1,3.44,1,0,4.0,8,7,4,2,0,7,1.01
22,2021-08-22,0,1,3.50,1,0,6.0,4,3,3,1,2,5,1.01
23,2021-08-28,0,0,3.46,1,0,6.1,5,2,2,0,0,5,1.00
24,August,0,3,5.61,5,0,25.2,33,20,16,6,4,25,1.44
25,2021-09-03,0,0,3.47,1,0,5.0,3,2,2,1,2,5,1.00
26,2021-09-09,0,1,3.42,1,0,7.0,5,2,2,1,2,5,1.00
27,2021-09-15,0,0,3.41,1,0,5.2,4,2,2,1,2,4,1.00
28,2021-09-20,1,0,3.25,1,0,6.2,4,0,0,0,1,6,0.99
29,2021-09-26,0,1,3.32,1,0,5.0,7,3,3,1,0,8,1.00
30,September,1,2,2.76,5,0,29.1,23,9,9,4,7,28,1.02
31,2021-10-02,0,1,3.62,1,0,3.0,7,7,6,3,0,2,1.03
32,October,0,1,18.00,1,0,3.0,7,7,6,3,0,2,2.33
