,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,3.00,6.0,4,2,1,0,4,0.67
1,2021-04-09,1,0,1.50,6.0,6,0,0,0,4,0.83
2,2021-04-16,0,0,2.00,6.0,7,2,1,1,4,1.00
3,2021-04-22,0,0,2.16,7.0,4,2,1,0,9,0.88
4,2021-04-27,0,0,3.16,6.1,7,5,1,1,10,0.96
5,April,1,0,3.16,31.1,28,11,4,2,31,0.96
6,2021-05-05,0,0,3.13,6.0,5,2,1,0,8,0.94
7,2021-05-11,0,0,3.45,7.0,4,4,3,1,8,0.90
8,2021-05-17,1,0,2.98,7.0,1,0,0,4,7,0.88
9,2021-05-22,1,0,2.78,7.0,6,1,0,1,5,0.89
10,2021-05-28,0,0,2.66,6.0,3,1,1,3,3,0.90
11,May,2,0,2.18,33.0,19,8,5,9,31,0.85
12,2021-06-02,1,0,2.82,6.0,7,3,2,2,8,0.95
13,2021-06-08,1,0,2.56,7.0,2,0,0,1,2,0.91
14,2021-06-13,1,0,2.38,6.0,5,0,0,3,5,0.94
15,2021-06-19,1,0,2.38,7.1,2,2,0,2,11,0.90
16,2021-06-24,0,1,2.51,6.0,5,3,2,2,6,0.92
17,2021-06-29,1,0,2.35,6.2,3,0,0,1,7,0.90
18,June,5,1,1.85,39.0,24,8,4,11,39,0.90
19,2021-07-05,0,0,2.49,5.0,5,3,0,2,6,0.92
20,2021-07-10,1,0,2.36,6.0,3,0,0,2,7,0.92
21,2021-07-17,1,0,2.37,7.0,4,2,0,2,8,0.91
22,2021-07-22,0,0,2.31,7.1,5,1,0,1,9,0.91
23,2021-07-28,1,0,2.19,7.0,3,0,0,2,8,0.90
24,July,3,0,1.67,32.1,20,6,0,9,38,0.90
25,2021-08-03,0,1,2.16,6.0,5,1,0,3,5,0.92
26,2021-08-08,1,0,2.13,6.0,4,1,0,4,8,0.93
27,2021-08-14,0,0,2.09,7.0,4,1,1,3,10,0.94
28,2021-08-20,1,0,2.11,7.2,6,2,1,0,8,0.93
29,2021-08-25,0,0,2.02,6.2,3,0,0,1,8,0.92
30,2021-08-31,0,0,2.05,7.0,4,2,1,2,5,0.91
31,August,2,1,1.56,40.1,26,7,3,13,44,0.97
32,2021-09-05,0,1,2.31,3.0,7,6,1,1,1,0.94
33,2021-09-11,1,0,2.32,7.0,6,2,1,2,5,0.95
34,2021-09-17,0,1,2.39,6.0,6,3,0,2,5,0.96
35,2021-09-22,0,0,2.58,3.2,7,5,1,0,2,0.98
36,2021-09-28,1,0,2.49,7.0,3,0,0,2,5,0.97
37,September,2,2,5.40,26.2,29,16,3,7,18,1.35
38,2021-10-03,1,0,2.47,5.0,3,1,0,1,11,0.97
39,October,1,0,1.80,5.0,3,1,0,1,11,0.80
