,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-01,1,0,2.08,0,0,4.1,3,1,1,0,0,3,0.69
1,2019-04-06,0,1,6.14,0,0,3.0,4,4,4,1,1,2,1.09
2,2019-04-12,1,0,4.82,0,0,2.0,0,0,0,0,0,1,0.86
3,2019-04-19,0,0,5.84,0,0,3.0,3,3,3,1,1,6,0.97
4,2019-04-24,0,0,8.10,0,0,4.1,8,7,7,1,2,2,1.32
5,April,2,1,8.10,0,0,16.2,18,15,15,3,4,14,1.32
6,2019-05-23,1,0,6.38,1,0,7.1,4,2,2,0,1,4,1.13
7,2019-05-28,1,0,5.53,0,0,3.2,2,0,0,0,1,1,1.08
8,May,2,0,1.64,1,0,11.0,6,2,2,0,2,5,0.73
9,2019-06-02,0,1,6.23,1,0,7.0,10,7,7,0,2,4,1.21
10,2019-06-08,1,0,5.31,1,0,7.2,4,2,1,1,0,7,1.09
11,2019-06-13,0,1,5.59,1,0,6.0,5,5,5,2,1,4,1.08
12,2019-06-18,0,0,5.26,0,0,3.0,1,0,0,0,0,2,1.03
13,2019-06-23,1,0,4.87,0,0,6.0,5,1,1,0,0,3,1.01
14,2019-06-27,1,0,4.62,0,0,3.0,2,0,0,0,0,5,0.99
15,June,3,2,3.86,3,0,32.2,27,15,14,3,3,25,0.92
16,2019-07-01,0,0,4.55,0,0,3.0,4,1,1,0,2,3,1.04
17,2019-07-14,1,0,4.26,0,0,6.1,2,1,1,0,0,6,0.98
18,2019-07-20,0,0,3.93,1,0,6.0,2,0,0,0,0,5,0.93
19,2019-07-26,1,0,3.78,0,0,5.1,4,1,1,0,1,4,0.93
20,2019-07-31,1,0,4.01,0,0,4.1,6,4,4,2,0,3,0.95
21,July,3,0,2.52,1,0,25.0,18,7,7,2,3,21,0.84
22,2019-08-06,0,0,3.90,0,0,4.2,4,3,1,1,1,5,0.96
23,2019-08-11,1,0,3.56,1,0,8.2,3,0,0,0,0,8,0.90
24,2019-08-17,0,0,3.34,1,0,6.1,3,0,0,0,0,10,0.88
25,2019-08-22,0,0,3.29,1,0,4.1,3,2,1,0,0,5,0.87
26,2019-08-28,0,0,3.36,1,0,6.0,4,3,3,1,1,5,0.87
27,August,1,0,1.50,4,0,30.0,17,8,5,2,2,33,0.63
28,2019-09-02,0,0,3.49,1,0,6.0,9,4,4,1,0,4,0.90
29,2019-09-10,0,0,3.51,1,0,7.0,3,3,3,1,1,7,0.88
30,2019-09-15,0,1,3.78,1,0,5.0,10,6,6,1,2,3,0.94
31,2019-09-22,0,1,4.08,1,0,3.1,8,6,6,1,1,2,0.98
32,2019-09-28,0,1,4.13,1,0,5.0,5,3,3,1,2,3,1.00
33,September,0,3,7.52,5,0,26.1,35,22,22,5,6,19,1.56
