,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-01,0,0,2.25,1,0,4.0,7,1,1,0,3,8,2.50
1,2018-04-07,1,0,3.60,1,0,6.0,4,3,3,0,2,4,1.60
2,2018-04-12,0,1,6.92,1,0,3.0,7,6,6,0,2,3,1.92
3,2018-04-20,0,0,8.27,1,0,3.1,5,5,5,1,4,0,2.08
4,2018-04-25,0,0,7.71,1,0,4.2,6,3,3,1,5,4,2.14
5,2018-04-30,0,1,6.67,1,0,6.0,4,2,2,0,3,4,1.93
6,April,1,2,6.67,6,0,27.0,33,20,20,2,19,23,1.93
7,2018-05-05,1,0,6.00,1,0,6.0,4,2,2,1,2,7,1.76
8,2018-05-11,0,1,6.39,1,0,5.0,9,5,5,2,3,2,1.84
9,2018-05-20,1,0,5.48,1,0,8.0,4,1,1,0,1,5,1.63
10,2018-05-26,0,1,5.98,1,0,3.2,7,5,5,1,3,7,1.71
11,May,2,2,5.16,4,0,22.2,24,13,13,4,9,21,1.46
12,2018-06-01,1,0,5.50,1,0,6.0,4,1,1,1,0,6,1.60
13,2018-06-06,0,0,4.81,1,0,8.0,2,0,0,0,2,8,1.46
14,2018-06-13,0,0,4.98,1,0,5.0,7,4,4,1,2,1,1.49
15,2018-06-18,1,0,4.89,1,0,5.0,6,2,2,0,1,7,1.48
16,2018-06-23,0,1,4.93,1,0,6.2,6,4,4,1,1,7,1.44
17,2018-06-30,0,1,5.44,1,0,2.1,7,6,6,1,2,0,1.51
18,June,2,2,4.64,6,0,33.0,32,17,17,4,8,29,1.21
19,2018-07-06,0,1,5.85,1,0,2.0,6,5,5,1,2,4,1.57
20,2018-07-11,1,0,5.46,1,0,6.0,3,0,0,0,1,8,1.51
21,2018-07-21,1,0,5.34,1,0,5.1,3,3,2,1,3,6,1.49
22,2018-07-26,1,0,5.08,1,0,5.0,3,0,0,0,2,5,1.47
23,July,3,1,3.44,4,0,18.1,15,8,7,2,8,23,1.25
24,2018-08-01,0,1,5.56,1,0,2.2,8,7,7,1,2,3,1.52
25,2018-08-07,1,0,5.40,0,0,3.0,1,0,0,0,1,4,1.50
26,2018-08-12,0,0,5.52,0,0,1.0,5,2,2,0,0,0,1.53
27,2018-08-15,0,0,5.43,0,0,3.1,4,1,1,0,3,2,1.55
28,2018-08-19,0,0,5.34,0,0,2.0,2,0,0,0,1,1,1.55
29,2018-08-25,1,0,5.05,1,0,6.1,3,0,0,0,1,7,1.50
30,August,2,1,4.91,2,0,18.1,23,10,10,1,8,17,1.69
31,2018-09-02,0,0,4.96,0,0,4.0,4,1,1,1,1,3,1.49
32,2018-09-11,0,1,4.99,1,0,3.0,4,3,2,0,3,2,1.51
33,2018-09-24,1,0,4.98,0,0,2.0,2,1,1,0,1,2,1.51
34,2018-09-29,0,0,4.90,0,0,2.0,1,0,0,0,0,3,1.50
35,September,1,1,3.27,1,0,11.0,11,5,4,1,5,10,1.45
