,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-25,1,0,1.35,6.2,3,1,0,0,7,0.45
1,2020-07-30,0,1,2.84,6.0,4,3,1,2,8,0.71
2,July,1,1,2.84,12.2,7,4,1,2,15,0.71
3,2020-08-06,1,0,2.08,9.0,4,1,1,0,10,0.60
4,2020-08-11,1,0,1.57,7.0,4,0,0,1,10,0.63
5,2020-08-18,0,1,2.48,4.0,4,4,2,4,3,0.80
6,2020-08-23,0,0,2.58,5.2,7,2,0,1,6,0.89
7,2020-08-29,1,0,2.47,5.1,4,1,0,3,3,0.94
8,August,3,1,2.32,31.0,23,8,3,9,32,1.03
9,2020-09-04,0,0,2.49,7.0,6,2,0,1,8,0.95
10,2020-09-10,1,0,2.48,7.1,4,2,0,1,12,0.91
11,2020-09-16,0,1,3.12,2.2,6,5,0,2,2,1.01
12,2020-09-21,1,0,3.29,5.0,5,3,1,2,3,1.04
13,September,2,1,4.91,22.0,21,12,1,6,25,1.23
