,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-29,0,0,5.40,5.0,3,3,1,5,9,1.60
1,March,0,0,5.40,5.0,3,3,1,5,9,1.60
2,2019-04-03,0,1,4.35,5.1,2,2,0,5,3,1.45
3,2019-04-10,0,0,3.52,5.0,2,1,0,1,10,1.17
4,2019-04-16,0,0,4.64,6.0,7,5,1,4,4,1.36
5,2019-04-21,0,0,3.95,6.0,4,1,0,1,4,1.24
6,2019-04-26,1,0,4.18,5.0,5,3,2,1,7,1.24
7,April,1,1,3.95,27.1,20,12,3,12,28,1.17
8,2019-05-03,1,0,3.79,5.2,6,1,0,3,7,1.29
9,2019-05-08,0,0,3.30,5.2,4,0,0,3,11,1.28
10,2019-05-13,1,0,3.14,5.0,6,1,0,2,6,1.32
11,2019-05-19,0,0,3.25,4.0,3,2,0,4,6,1.35
12,2019-05-24,1,0,3.26,5.1,5,2,1,2,9,1.34
13,2019-05-29,0,1,3.59,4.2,8,4,0,4,6,1.44
14,May,3,1,2.97,30.1,32,10,1,18,45,1.65
15,2019-06-03,0,1,3.62,7.0,6,3,1,1,9,1.39
16,2019-06-09,1,0,3.54,6.2,5,2,1,1,10,1.35
17,2019-06-14,0,1,3.83,6.0,5,5,2,1,5,1.32
18,2019-06-20,0,0,3.87,6.0,4,3,2,5,9,1.34
19,2019-06-25,0,1,3.90,6.1,4,3,2,3,9,1.32
20,2019-06-30,0,1,4.10,4.0,6,4,1,3,5,1.36
21,June,1,4,5.00,36.0,30,20,9,14,47,1.22
22,2019-07-06,1,0,3.96,6.0,2,1,1,5,8,1.35
23,2019-07-12,1,0,3.81,6.1,2,1,1,2,8,1.31
24,2019-07-17,1,0,3.92,6.0,6,4,3,1,7,1.30
25,2019-07-22,1,0,3.95,6.0,8,3,2,1,10,1.31
26,2019-07-28,0,1,3.91,6.0,7,2,2,0,11,1.30
27,July,4,1,3.26,30.1,25,11,9,9,44,1.12
28,2019-08-03,1,0,4.03,5.0,6,4,0,0,5,1.30
29,2019-08-09,0,0,3.99,6.0,2,2,0,3,7,1.28
30,2019-08-14,0,0,3.99,2.0,1,1,0,2,2,1.28
31,2019-08-25,1,0,3.86,5.0,3,0,0,4,6,1.29
32,2019-08-31,1,0,3.97,5.0,8,4,2,3,6,1.32
33,August,3,0,4.30,23.0,20,11,2,12,26,1.39
34,2019-09-06,0,0,4.03,4.1,3,3,0,3,8,1.32
35,2019-09-11,0,1,4.30,0.2,5,5,2,0,1,1.34
36,2019-09-16,0,0,4.20,6.0,1,1,0,4,7,1.33
37,2019-09-22,0,0,4.28,5.1,3,4,1,4,10,1.32
38,2019-09-28,0,0,4.34,6.0,8,4,2,3,10,1.34
39,September,0,1,6.85,22.1,20,17,5,14,36,1.52
