,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-21,0,0,0.00,1.0,1,0,0,0,1,1.00
1,2021-06-29,0,0,9.00,1.0,2,2,1,0,1,1.50
2,June,0,0,9.00,2.0,3,2,1,0,2,1.50
3,2021-07-01,0,0,9.00,1.0,2,1,1,0,1,1.67
4,July,0,0,9.00,1.0,2,1,1,0,1,2.00
5,2021-09-14,0,0,6.75,1.0,0,0,0,0,0,1.25
6,2021-09-20,0,0,4.50,2.0,1,0,0,0,2,1.00
7,2021-09-22,0,0,3.86,1.0,0,0,0,0,1,0.86
8,2021-09-24,0,0,3.38,1.0,0,0,0,3,3,1.13
9,2021-09-27,0,0,3.00,1.0,0,0,0,0,0,1.00
10,September,0,0,0.00,6.0,1,0,0,3,6,0.67
11,2021-10-02,0,0,2.70,1.0,1,0,0,0,0,1.00
12,2021-10-03,0,0,3.27,1.0,2,1,1,1,0,1.18
13,October,0,0,4.50,2.0,3,1,1,1,0,2.00
