,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,135.00,0.1,4,5,0,3,1,21.00
1,2021-04-07,1,0,7.11,6.0,6,0,0,1,8,2.21
2,2021-04-13,1,0,4.05,7.0,4,1,0,2,3,1.50
3,2021-04-18,0,0,2.53,8.0,4,0,0,0,6,1.13
4,2021-04-24,0,0,2.30,6.0,6,1,0,2,5,1.17
5,2021-04-29,1,0,2.16,6.0,3,1,0,3,4,1.14
6,April,3,0,2.16,33.1,27,8,0,11,27,1.14
7,2021-05-04,0,0,2.40,8.0,3,3,2,2,8,1.04
8,2021-05-10,0,0,2.28,6.0,4,1,1,2,6,1.04
9,2021-05-16,0,0,2.32,7.0,4,2,0,2,3,1.01
10,2021-05-21,0,0,2.24,6.0,4,1,0,2,4,1.01
11,May,0,0,2.33,27.0,15,7,3,8,21,0.85
12,2021-06-04,1,0,2.06,5.1,5,0,0,0,5,1.01
13,2021-06-09,0,0,2.13,6.0,4,2,2,2,5,1.00
14,2021-06-15,0,0,2.09,6.0,7,1,0,1,3,1.03
15,2021-06-21,1,0,2.17,5.1,5,2,1,3,3,1.06
16,2021-06-26,1,0,2.00,7.0,2,0,0,1,10,1.01
17,June,3,0,1.52,29.2,23,5,3,7,26,1.01
18,2021-07-02,0,0,1.98,5.2,5,1,1,3,7,1.03
19,2021-07-07,0,1,2.29,6.1,8,5,1,2,7,1.07
20,2021-07-19,0,1,2.86,5.0,10,8,1,2,2,1.13
21,2021-07-24,0,1,2.87,6.0,4,2,0,8,4,1.18
22,July,0,3,6.26,23.0,27,16,3,15,20,1.83
23,2021-08-01,1,0,2.86,6.2,5,2,0,2,5,1.17
24,2021-08-06,1,0,2.79,6.0,4,1,0,4,3,1.18
25,2021-08-11,0,1,3.12,4.1,7,6,1,3,3,1.22
26,2021-08-17,0,1,3.18,6.0,7,3,1,2,5,1.23
27,2021-08-22,1,0,3.06,8.0,6,1,0,1,3,1.21
28,2021-08-28,1,0,2.94,6.0,3,0,0,0,3,1.18
29,August,4,2,3.16,37.0,32,13,2,12,22,1.19
30,2021-09-03,0,1,3.30,5.1,8,8,1,2,4,1.20
31,2021-09-08,0,0,3.38,4.2,7,3,0,4,5,1.24
32,2021-09-14,0,1,3.49,5.0,5,4,2,0,7,1.23
33,2021-09-19,0,1,3.51,6.2,7,3,1,1,9,1.23
34,2021-09-24,0,0,3.60,6.0,3,4,0,2,6,1.22
35,2021-09-30,0,1,3.71,4.1,4,4,2,2,8,1.22
36,September,0,4,7.31,32.0,34,26,6,11,39,1.41
