,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-31,0,1,4.50,4.0,3,2,1,1,3,1.00
1,July,0,1,4.50,4.0,3,2,1,1,3,1.00
2,2020-08-05,0,1,3.60,6.0,4,2,0,2,6,1.00
3,2020-08-11,0,0,5.40,5.0,7,5,2,1,6,1.20
4,2020-08-17,0,1,5.12,4.1,4,2,1,4,4,1.34
5,2020-08-23,0,1,5.96,3.1,9,4,0,2,0,1.63
6,2020-08-30,0,0,5.46,5.1,6,2,0,2,8,1.61
7,August,0,3,5.63,24.0,30,15,3,11,24,1.71
8,2020-09-05,0,1,4.89,7.0,4,2,2,1,4,1.43
9,2020-09-11,1,0,4.50,5.0,6,1,0,2,6,1.45
10,2020-09-19,0,1,3.97,5.1,1,0,0,4,7,1.39
11,2020-09-24,0,0,4.32,4.2,8,4,2,3,5,1.48
12,September,1,2,2.86,22.0,19,7,4,10,22,1.32
