,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,0.00,1.0,0,0,0,0,1,0.00
1,March,0,0,0.00,2.0,1,0,0,0,1,0.50
2,2019-03-31,0,0,0.00,1.0,1,0,0,0,0,0.50
3,2019-04-02,0,0,0.00,1.0,0,0,0,0,0,0.33
4,2019-04-03,0,0,0.00,1.0,0,0,0,0,1,0.25
5,2019-04-04,0,0,0.00,1.0,1,0,0,0,1,0.40
6,2019-04-06,0,0,0.00,1.0,0,0,0,0,1,0.33
7,2019-04-07,0,0,0.00,1.0,0,0,0,1,2,0.43
8,2019-04-10,0,0,0.00,1.0,0,0,0,0,1,0.38
9,2019-04-16,0,1,2.00,1.0,2,2,1,0,1,0.56
10,2019-04-17,0,0,1.80,1.0,0,0,0,1,2,0.60
11,2019-04-18,0,0,1.64,1.0,0,0,0,1,0,0.64
12,2019-04-21,0,0,1.50,1.0,0,0,0,0,2,0.58
13,2019-04-23,0,0,1.38,1.0,1,0,0,0,2,0.62
14,2019-04-30,0,0,1.29,1.0,1,0,0,0,3,0.64
15,April,0,1,1.50,12.0,5,2,1,3,16,0.67
16,2019-05-03,0,0,1.80,1.0,2,1,1,0,2,0.73
17,2019-05-05,0,0,1.69,1.0,0,0,0,1,1,0.75
18,2019-05-11,0,0,1.59,1.0,1,0,0,0,1,0.76
19,2019-05-12,0,0,1.50,1.0,1,0,0,0,1,0.78
20,2019-05-17,0,0,1.42,1.0,0,0,0,1,1,0.79
21,2019-05-21,0,0,1.35,1.0,0,0,0,0,1,0.75
22,2019-05-23,0,1,1.29,1.0,2,0,1,2,0,0.90
23,2019-05-24,0,0,1.23,1.0,0,0,0,0,0,0.86
24,2019-05-28,0,0,1.17,1.0,0,0,0,0,1,0.83
25,2019-05-29,0,0,1.13,1.0,1,0,0,0,2,0.83
26,May,0,1,0.90,10.0,7,1,2,4,10,1.10
27,2019-06-04,0,0,1.08,1.0,1,0,0,0,1,0.84
28,2019-06-08,0,0,1.04,1.0,0,0,0,0,0,0.81
29,2019-06-12,0,0,1.00,1.0,1,0,0,0,1,0.81
30,2019-06-16,0,0,0.96,1.0,0,0,0,1,0,0.82
31,2019-06-18,0,0,0.93,1.0,1,0,0,1,0,0.86
32,2019-06-25,0,0,0.90,1.0,1,0,0,0,1,0.87
33,2019-06-29,0,0,0.87,1.0,0,0,0,0,2,0.84
34,June,0,0,0.00,7.0,4,0,0,2,5,0.86
35,2019-07-03,0,0,1.13,1.0,1,1,1,0,0,0.84
36,2019-07-04,0,0,1.09,1.0,1,0,0,1,2,0.88
37,2019-07-14,0,0,1.06,1.0,0,0,0,0,1,0.85
38,2019-07-19,0,0,1.03,1.0,0,0,0,0,2,0.83
39,2019-07-21,0,0,1.25,1.0,1,1,1,1,3,0.86
40,2019-07-23,0,0,1.22,1.0,1,0,0,0,1,0.86
41,2019-07-29,0,0,1.18,1.0,0,0,0,1,2,0.87
42,July,0,0,2.57,7.0,4,2,2,3,11,1.00
43,2019-08-03,0,0,1.38,1.0,3,1,0,1,0,0.95
44,2019-08-04,0,1,2.03,1.0,4,3,1,0,1,1.03
45,2019-08-06,0,0,2.20,1.0,1,1,1,0,2,1.02
46,2019-08-09,0,0,2.18,0.1,1,0,0,0,1,1.04
47,2019-08-10,0,0,2.14,0.2,2,0,0,1,0,1.10
48,2019-08-13,0,0,2.55,0.1,2,2,0,0,0,1.13
49,2019-08-14,0,0,2.49,1.0,0,0,0,0,1,1.11
50,2019-08-17,0,0,2.44,1.0,0,0,0,0,3,1.08
51,2019-08-18,0,0,2.38,1.0,0,0,0,0,0,1.06
52,2019-08-20,0,0,2.33,1.0,2,0,0,0,3,1.08
53,2019-08-23,0,0,2.28,1.0,0,0,0,0,0,1.06
54,2019-08-24,0,0,2.23,1.0,1,0,0,0,2,1.06
55,2019-08-27,0,0,2.19,1.0,1,0,0,1,1,1.07
56,2019-08-28,0,0,2.15,1.0,0,0,0,0,0,1.05
57,2019-08-30,0,0,2.10,1.0,0,0,0,0,0,1.03
58,August,0,1,4.73,13.1,17,7,2,3,14,1.50
59,2019-09-01,0,0,2.06,1.0,0,0,0,0,0,1.01
60,2019-09-02,0,0,2.03,1.0,0,0,0,0,1,0.99
61,2019-09-05,0,0,1.99,1.0,0,0,0,1,1,0.99
62,2019-09-06,0,0,1.95,1.0,0,0,0,0,2,0.98
63,2019-09-07,0,0,2.24,1.0,2,2,0,0,0,0.99
64,2019-09-11,0,0,2.20,1.0,0,0,0,1,0,0.99
65,2019-09-13,0,0,2.16,1.0,1,0,0,0,0,0.99
66,2019-09-19,0,0,2.28,1.0,2,1,0,0,0,1.01
67,2019-09-22,0,0,2.25,0.2,0,0,0,0,1,1.00
68,2019-09-25,0,0,2.21,1.0,1,0,0,0,2,1.00
69,2019-09-27,0,0,2.18,1.0,1,0,0,0,0,1.00
70,2019-09-29,0,0,2.30,0.2,1,1,1,0,0,1.01
71,September,0,0,3.18,11.1,8,4,1,2,7,0.88
