,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-15,0,1,10.80,1,0,3.1,6,5,4,0,0,3,1.80
1,April,0,1,10.80,1,0,3.1,6,5,4,0,0,3,1.80
2,2021-05-04,0,1,9.82,1,0,4.0,4,4,4,1,2,4,1.64
3,2021-05-09,0,0,10.24,0,0,2.1,4,3,3,1,2,3,1.86
4,2021-05-15,0,0,7.24,1,0,4.0,1,0,0,0,2,6,1.54
5,2021-05-21,0,0,6.62,1,0,4.0,4,2,2,1,4,4,1.64
6,May,0,1,5.65,3,0,14.1,13,9,9,3,10,17,1.60
7,2021-06-19,0,0,6.43,0,0,3.1,3,2,2,2,0,3,1.52
8,2021-06-24,1,0,5.19,1,0,5.0,5,0,0,0,2,8,1.50
9,2021-06-30,0,0,4.50,0,0,4.0,1,0,0,0,1,5,1.37
10,June,1,0,1.46,1,0,12.1,9,2,2,2,3,16,0.97
11,2021-07-07,0,0,4.55,0,0,1.2,5,1,1,0,0,2,1.45
12,2021-07-10,0,0,4.45,0,0,0.2,0,0,0,0,2,0,1.48
13,2021-07-19,0,0,5.61,0,0,1.1,5,5,5,2,3,1,1.66
14,July,0,0,14.73,0,0,3.2,10,6,6,2,5,3,4.09
