,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-02,0,0,10.80,1.2,5,2,2,0,2,3.00
1,2021-04-05,0,0,12.27,2.0,4,3,1,2,0,3.00
2,2021-04-13,0,0,9.64,1.0,0,0,0,0,2,2.36
3,2021-04-15,0,0,7.94,1.0,2,0,0,0,2,2.29
4,2021-04-16,1,0,5.87,2.0,0,0,0,1,4,1.83
5,2021-04-19,0,0,5.19,1.0,0,0,0,1,0,1.73
6,2021-04-25,0,0,5.59,1.0,3,1,0,0,1,1.86
7,April,1,0,5.59,9.2,14,6,3,4,11,1.86
8,2021-05-18,0,0,5.06,1.0,0,0,0,0,1,1.69
9,2021-05-20,0,0,4.26,2.0,3,0,0,0,1,1.66
10,2021-05-23,0,0,3.95,1.0,1,0,0,0,1,1.61
11,2021-05-27,0,0,3.31,2.2,0,0,0,0,5,1.35
12,May,0,0,0.00,6.2,4,0,0,0,8,0.60
13,2021-06-01,0,0,4.00,1.2,5,2,0,1,3,1.56
14,2021-06-06,0,0,4.42,0.1,1,1,0,2,0,1.69
15,2021-06-09,0,0,3.98,2.0,1,0,0,0,1,1.57
16,2021-06-12,0,0,3.86,0.2,2,0,0,0,1,1.62
17,2021-06-14,1,0,3.74,0.2,1,0,0,0,0,1.62
18,2021-06-16,0,0,3.57,1.0,1,0,0,0,0,1.59
19,2021-06-20,0,0,3.80,1.0,3,1,0,0,1,1.65
20,2021-06-21,0,0,3.65,1.0,1,0,0,0,0,1.62
21,2021-06-24,0,0,4.01,0.0,3,1,0,0,0,1.74
22,2021-06-25,0,0,3.96,0.1,0,0,0,0,0,1.72
23,2021-06-26,1,0,3.86,0.2,0,0,0,0,0,1.68
24,June,2,0,4.82,9.1,18,5,0,3,6,2.25
25,2021-07-04,1,0,3.58,2.0,2,0,0,1,3,1.66
26,2021-07-09,0,0,3.23,3.0,4,0,0,1,3,1.66
27,2021-07-18,0,0,3.12,4.0,2,1,0,1,4,1.56
28,2021-07-23,0,0,3.35,5.2,4,3,2,1,4,1.46
29,2021-07-29,0,1,3.63,4.1,4,3,0,3,2,1.48
30,July,1,1,3.32,19.0,16,7,2,7,16,1.21
31,2021-08-01,0,0,3.55,1.0,0,0,0,0,1,1.45
32,2021-08-06,0,0,3.53,5.1,4,2,2,0,4,1.37
33,2021-08-11,0,0,3.60,4.0,5,2,0,1,1,1.38
34,2021-08-17,0,0,3.62,4.2,3,2,0,1,3,1.34
35,2021-08-22,0,1,3.82,4.0,3,3,0,2,4,1.34
36,2021-08-28,0,0,3.88,3.2,2,2,0,2,1,1.32
37,August,0,1,4.37,22.2,17,11,2,6,14,1.01
38,2021-09-05,0,0,3.78,1.2,2,0,0,3,1,1.36
39,2021-09-14,0,0,3.86,1.0,3,1,0,0,2,1.39
40,2021-09-23,0,0,3.80,1.0,0,0,0,1,0,1.38
41,2021-09-25,0,0,3.89,0.2,2,1,0,1,0,1.41
42,2021-09-29,1,0,3.84,1.0,0,0,0,0,0,1.39
43,September,1,0,3.38,5.1,7,2,0,5,3,2.25
44,2021-10-02,0,0,4.03,1.0,3,2,1,1,0,1.43
45,October,0,0,18.00,1.0,3,2,1,1,0,4.00
