,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-02,0,0,9.00,4.0,6,4,1,2,4,2.00
1,2021-04-07,0,0,7.00,5.0,4,3,0,3,3,1.67
2,2021-04-12,0,0,6.43,5.0,3,3,1,2,2,1.43
3,2021-04-18,1,0,5.68,5.0,6,2,1,0,1,1.37
4,2021-04-24,0,0,4.32,6.0,7,0,0,0,2,1.32
5,2021-04-30,0,1,4.65,6.0,4,4,0,4,4,1.32
6,April,1,1,4.65,31.0,30,16,3,11,16,1.32
7,2021-05-05,0,0,3.79,7.0,2,0,0,3,1,1.21
8,2021-05-12,1,0,4.53,5.2,8,6,1,1,1,1.26
9,2021-05-17,1,0,4.44,7.0,7,3,1,0,6,1.22
10,2021-05-23,0,0,4.28,4.0,6,1,0,2,4,1.28
11,2021-05-29,1,0,4.53,5.0,8,4,3,1,2,1.32
12,May,3,0,4.40,28.2,31,14,5,7,14,1.33
13,2021-06-04,0,0,4.25,6.0,5,1,1,1,3,1.29
14,2021-06-10,1,0,4.14,6.0,6,2,0,2,8,1.30
15,2021-06-15,1,0,3.78,7.0,4,0,0,1,5,1.25
16,2021-06-20,0,1,3.98,2.2,7,3,0,4,3,1.34
17,2021-06-26,0,0,3.96,5.0,6,2,2,1,4,1.34
18,June,2,1,2.70,26.2,28,8,3,9,23,1.39
19,2021-07-03,0,1,4.48,4.0,7,7,1,3,2,1.39
20,2021-07-09,1,0,4.25,7.0,7,1,1,1,3,1.38
21,2021-07-20,0,0,4.22,5.0,4,2,1,2,6,1.37
22,2021-07-26,0,1,4.32,6.0,6,4,3,1,3,1.36
23,2021-07-31,0,0,4.51,5.1,5,5,3,1,4,1.35
24,July,1,2,6.26,27.1,29,19,9,8,18,1.35
25,2021-08-05,0,1,4.44,6.0,3,2,0,3,5,1.33
26,2021-08-10,0,1,4.51,6.0,4,4,1,4,1,1.33
27,2021-08-16,1,0,4.48,5.0,5,2,1,2,2,1.33
28,2021-08-21,0,1,4.71,5.0,9,6,0,2,3,1.36
29,2021-08-27,0,0,5.00,1.0,7,5,1,1,1,1.41
30,August,1,3,7.43,23.0,28,19,3,12,12,1.74
31,2021-09-03,0,1,5.22,3.0,7,5,0,2,1,1.45
32,2021-09-08,0,1,5.33,5.2,8,5,1,1,3,1.45
33,2021-09-15,0,0,5.23,6.0,6,2,0,5,3,1.47
34,2021-09-21,0,0,5.18,5.0,11,2,0,1,2,1.50
35,2021-09-27,1,0,5.13,5.0,7,2,1,2,2,1.51
36,September,1,2,5.84,24.2,39,16,2,11,11,2.03
37,2021-10-02,0,0,5.28,0.2,4,3,0,1,1,1.53
38,October,0,0,40.50,0.2,4,3,0,1,1,7.50
