,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-08-07,0,0,0.00,0,1,1.0,0,0,0,0,0,2,0.00
1,2020-08-08,0,0,0.00,0,1,1.0,0,0,0,0,0,0,0.00
2,2020-08-11,0,0,0.00,0,1,1.0,0,0,0,0,0,1,0.00
3,2020-08-12,0,0,0.00,0,1,1.0,0,0,0,0,0,1,0.00
4,2020-08-15,0,0,0.00,0,1,1.0,1,1,0,0,0,2,0.20
5,2020-08-19,0,1,4.26,0,0,1.1,1,4,3,1,2,1,0.63
6,2020-08-24,0,0,3.52,0,1,1.1,2,0,0,0,1,2,0.91
7,2020-08-28,0,0,3.12,0,0,1.0,0,0,0,0,0,2,0.81
8,August,0,1,3.12,0,6,8.2,4,5,3,1,3,11,0.81
9,2020-09-01,0,0,2.79,0,1,1.0,1,1,0,0,0,0,0.83
10,2020-09-06,0,0,2.53,0,0,1.0,0,0,0,0,0,1,0.75
11,2020-09-09,0,0,2.31,0,0,1.0,1,0,0,0,0,1,0.77
12,2020-09-12,0,0,2.13,0,1,1.0,0,0,0,0,0,1,0.71
13,2020-09-13,0,0,2.63,0,0,1.0,2,1,1,0,1,2,0.88
14,2020-09-18,0,0,3.68,0,0,1.0,2,2,2,0,1,0,1.02
15,2020-09-24,0,0,4.60,0,0,1.0,1,2,2,1,0,1,1.02
16,2020-09-25,0,0,4.32,0,0,1.0,0,0,0,0,1,2,1.02
17,2020-09-27,0,0,4.08,0,0,1.0,1,0,0,0,0,0,1.02
18,September,0,0,5.00,0,2,9.0,8,6,5,1,3,8,1.22
