,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,0.00,1.2,0,0,0,0,0,0.00
1,2020-07-28,0,0,0.00,1.0,2,0,0,0,1,0.75
2,2020-07-31,0,0,2.45,1.0,1,1,0,0,0,0.82
3,July,0,0,2.45,3.2,3,1,0,0,1,0.82
4,2020-08-01,0,0,9.00,0.1,3,3,1,0,1,1.50
5,2020-08-04,0,0,7.71,0.2,1,0,0,0,0,1.50
6,2020-08-14,0,0,7.20,0.1,0,0,0,0,1,1.40
7,2020-08-15,0,0,6.00,1.0,0,0,0,2,1,1.50
8,2020-08-17,0,0,8.10,0.2,4,2,2,0,1,1.95
9,2020-08-21,0,0,7.04,1.0,0,0,0,1,2,1.83
10,2020-08-25,0,0,6.23,1.0,0,0,0,0,1,1.62
11,2020-08-28,0,0,6.52,1.0,1,1,1,0,0,1.55
12,2020-08-30,0,0,5.91,1.0,0,0,0,0,0,1.41
13,August,0,0,7.71,7.0,9,6,4,3,7,1.71
14,2020-09-01,0,0,5.56,0.2,0,0,0,1,2,1.41
15,2020-09-03,0,0,5.40,0.1,0,0,0,1,0,1.46
16,2020-09-10,1,0,5.11,0.2,1,0,0,0,0,1.46
17,2020-09-21,0,0,4.73,1.0,0,0,0,1,0,1.43
18,2020-09-22,0,0,4.40,1.0,0,0,0,0,0,1.33
19,2020-09-24,0,0,5.17,1.1,3,2,1,0,1,1.40
20,September,1,0,3.60,5.0,4,2,1,3,3,1.40
