,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-07,0,0,9.00,1.0,1,1,0,1,2,2.00
1,2018-04-17,0,0,4.50,1.0,1,0,0,0,1,1.50
2,2018-04-21,0,0,12.00,1.0,4,3,1,1,1,2.67
3,2018-04-23,0,0,24.30,0.1,3,5,1,2,0,3.90
4,April,0,0,24.30,3.1,9,9,2,4,4,3.90
5,2018-09-04,0,0,18.69,1.0,0,0,0,0,2,3.00
6,2018-09-07,0,0,17.36,0.1,1,0,0,0,0,3.00
7,2018-09-13,0,0,14.29,1.0,0,0,0,1,1,2.65
8,2018-09-15,0,0,12.15,1.0,0,0,0,0,2,2.25
9,2018-09-16,0,0,10.57,1.0,1,0,0,0,1,2.09
10,2018-09-18,0,0,10.38,1.0,1,1,0,1,2,2.08
11,2018-09-23,0,0,9.31,1.0,0,0,0,0,0,1.86
12,2018-09-25,0,0,13.50,0.1,3,5,0,2,0,2.30
13,2018-09-30,0,0,12.27,1.0,0,0,0,0,1,2.09
14,September,0,0,7.04,7.2,6,6,0,4,9,1.30
