,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-08-06,0,0,0.00,4.0,4,0,0,1,5,1.25
1,2020-08-12,0,1,3.60,6.0,7,4,2,1,10,1.30
2,2020-08-18,0,0,5.14,4.0,5,4,0,3,8,1.50
3,2020-08-23,1,0,5.12,5.1,6,3,0,3,6,1.55
4,2020-08-29,1,0,4.10,7.0,4,1,1,0,8,1.29
5,August,2,1,4.10,26.1,26,12,3,8,37,1.29
6,2020-09-03,0,0,4.45,6.0,7,4,1,0,5,1.27
7,2020-09-08,0,0,4.58,5.0,8,3,3,1,6,1.34
8,2020-09-13,0,1,5.01,4.0,8,4,0,2,4,1.45
9,2020-09-18,1,0,4.28,7.0,4,0,0,2,9,1.37
10,2020-09-23,1,0,4.15,8.0,6,3,1,1,9,1.30
11,2020-09-27,0,0,3.97,2.2,1,0,0,1,0,1.27
12,September,2,1,3.86,32.2,34,14,5,7,33,1.26
