,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-02,0,0,0.00,1.1,1,0,0,0,1,0.75
1,2021-04-03,1,0,0.00,1.1,0,0,0,1,2,0.75
2,2021-04-08,1,0,0.00,1.0,0,0,0,0,2,0.55
3,2021-04-10,0,0,0.00,3.1,1,0,0,1,1,0.57
4,2021-04-21,0,0,2.25,1.0,1,2,0,3,0,1.00
5,2021-04-22,0,0,2.61,2.1,3,1,0,0,0,1.06
6,2021-04-24,0,0,4.76,1.0,3,3,0,0,2,1.24
7,2021-04-27,0,0,4.40,3.0,2,1,1,0,4,1.12
8,2021-04-30,0,0,4.24,2.2,1,1,0,2,4,1.12
9,April,2,0,4.24,17.0,12,8,1,7,16,1.12
10,2021-05-03,0,0,3.86,1.2,0,0,0,1,0,1.07
11,2021-05-05,0,1,5.21,0.1,2,3,1,1,0,1.21
12,2021-05-08,0,0,4.95,1.0,2,0,0,1,2,1.30
13,2021-05-10,0,0,6.00,1.0,3,3,0,2,2,1.48
14,2021-05-22,0,0,6.17,2.1,1,2,1,2,0,1.46
15,2021-05-27,0,0,5.54,2.2,0,0,0,2,3,1.38
16,May,0,1,8.00,9.0,8,8,2,9,7,1.89
17,2021-06-13,0,0,5.46,2.0,3,1,0,2,0,1.46
18,2021-06-14,0,0,4.94,3.0,1,0,0,1,3,1.39
19,2021-06-18,0,0,4.91,2.0,1,1,0,2,2,1.39
20,2021-06-22,0,0,4.63,2.0,1,0,0,1,1,1.37
21,2021-06-23,0,0,5.30,0.2,2,3,1,1,1,1.43
22,2021-06-26,0,0,5.06,1.2,2,0,0,2,1,1.47
23,2021-06-29,0,0,5.08,1.2,1,1,0,3,1,1.51
24,June,0,0,4.15,13.0,11,6,1,12,9,1.77
25,2021-07-05,0,0,4.87,1.2,1,0,0,1,0,1.50
26,2021-07-19,0,0,4.79,0.2,0,0,0,0,0,1.48
27,2021-07-20,0,0,5.10,1.0,4,2,0,0,1,1.54
28,2021-07-27,0,0,5.28,2.0,4,2,0,2,1,1.60
29,2021-07-30,0,0,5.16,1.0,0,0,0,0,1,1.57
30,July,0,0,5.68,6.1,9,4,0,3,3,1.89
31,2021-08-01,0,0,4.84,3.0,3,0,0,0,3,1.53
32,2021-08-03,0,0,4.71,1.1,0,0,0,0,0,1.49
33,2021-08-05,0,0,4.59,1.1,0,0,0,1,3,1.47
34,2021-08-07,0,1,4.91,0.1,3,2,0,0,1,1.52
35,2021-08-10,1,0,4.82,1.0,0,0,0,1,0,1.51
36,2021-08-14,0,0,5.40,1.0,4,4,1,3,3,1.61
37,2021-08-16,0,0,5.37,0.1,0,0,0,0,0,1.60
38,2021-08-20,0,0,5.66,2.0,4,3,0,3,3,1.67
39,2021-08-24,1,0,6.02,2.2,7,4,0,0,4,1.71
40,2021-08-28,0,0,5.85,1.2,0,0,0,1,2,1.68
41,2021-08-30,1,0,5.95,2.0,1,2,1,1,4,1.66
42,2021-08-31,0,0,5.92,0.1,1,0,0,1,0,1.68
43,August,3,1,7.94,17.0,23,15,2,11,23,2.00
44,2021-09-08,0,0,5.74,2.0,0,0,0,2,2,1.66
45,2021-09-16,0,0,6.06,1.0,4,3,0,2,1,1.73
46,September,0,0,9.00,3.0,4,3,0,4,3,2.67
