,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,0.00,0,0,0.2,0,0,0,0,2,0,3.00
1,April,0,0,0.00,0,0,0.2,0,0,0,0,2,0,3.00
2,2021-05-05,0,0,10.80,0,0,1.0,3,2,2,0,0,1,3.00
3,2021-05-07,0,0,6.75,0,0,1.0,1,0,0,0,0,0,2.25
4,2021-05-10,0,0,9.82,0,0,1.0,3,2,2,1,0,0,2.45
5,2021-05-12,0,0,7.71,0,0,1.0,1,0,0,0,1,1,2.36
6,2021-05-16,0,0,6.35,0,0,1.0,1,0,0,0,0,2,2.12
7,2021-05-20,0,0,5.40,0,0,1.0,1,0,0,0,1,1,2.10
8,2021-05-22,0,0,4.70,0,0,1.0,1,0,0,0,0,1,1.96
9,2021-05-23,0,0,4.50,0,0,0.1,0,0,0,0,0,0,1.88
10,2021-05-27,0,0,4.00,0,0,1.0,0,0,0,0,0,0,1.67
11,May,0,0,4.32,0,0,8.1,11,4,4,1,2,6,1.56
12,2021-06-01,0,0,3.60,0,0,1.0,0,0,0,0,0,2,1.50
13,2021-06-02,0,1,4.09,0,0,1.0,2,1,1,0,0,1,1.55
14,2021-06-05,0,1,5.25,0,0,1.0,2,2,2,2,0,1,1.58
15,2021-06-09,0,0,4.85,0,0,1.0,0,0,0,0,0,3,1.46
16,2021-06-11,0,0,4.50,0,0,1.0,0,0,0,0,1,0,1.43
17,2021-06-12,0,1,6.00,0,0,1.0,4,3,3,0,0,0,1.60
18,2021-06-18,0,0,5.63,0,0,1.0,0,0,0,0,1,1,1.56
19,2021-06-21,0,0,5.29,0,0,1.0,0,0,0,0,0,0,1.47
20,2021-06-23,0,0,5.00,0,0,1.0,0,0,0,0,0,2,1.39
21,2021-06-26,0,0,5.40,0,0,0.1,3,1,1,0,1,0,1.58
22,2021-06-30,0,0,5.12,0,0,1.0,0,0,0,0,0,0,1.50
23,June,0,3,6.10,0,0,10.1,11,7,7,2,3,10,1.35
24,2021-07-01,0,0,4.87,0,1,1.0,1,0,0,0,1,1,1.52
25,2021-07-04,0,0,4.64,0,0,1.0,1,0,0,0,0,2,1.50
26,2021-07-06,1,0,4.43,0,0,1.0,0,0,0,0,0,1,1.43
27,2021-07-07,0,0,4.24,0,1,1.0,0,0,0,0,0,2,1.37
28,2021-07-09,0,0,4.07,0,1,1.0,0,0,0,0,0,1,1.32
29,2021-07-17,0,1,4.97,0,0,1.0,3,3,3,1,0,1,1.38
30,2021-07-18,0,0,4.78,0,1,1.0,1,0,0,0,0,2,1.37
31,2021-07-19,0,0,4.61,0,1,1.0,2,0,0,0,0,2,1.39
32,2021-07-21,0,0,4.45,0,1,1.0,0,0,0,0,0,1,1.34
33,2021-07-28,0,0,4.30,0,0,1.0,1,0,0,0,0,2,1.33
34,July,1,1,2.70,0,6,10.0,9,3,3,1,1,15,1.00
35,2021-08-02,0,0,4.15,0,0,1.0,0,0,0,0,0,1,1.29
36,2021-08-26,0,0,4.06,0,0,0.2,1,0,0,0,1,1,1.32
37,2021-08-28,0,0,3.94,0,0,1.0,0,0,0,0,1,2,1.31
38,2021-08-30,0,0,3.82,0,0,1.0,0,0,0,0,0,1,1.27
39,August,0,0,0.00,0,0,3.2,1,0,0,0,2,5,0.82
40,2021-09-01,0,0,3.97,0,0,1.0,1,1,1,0,1,1,1.29
41,2021-09-04,0,0,5.03,0,0,0.0,3,4,4,1,1,0,1.41
42,2021-09-07,0,0,4.89,0,0,1.0,1,0,0,0,0,0,1.40
43,2021-09-09,0,0,4.84,0,0,0.1,0,0,0,0,0,1,1.39
44,2021-09-11,0,0,4.71,0,0,1.0,0,0,0,0,0,1,1.35
45,2021-09-15,0,0,5.06,0,0,1.0,2,2,2,1,0,1,1.37
46,September,0,0,14.54,0,0,4.1,7,7,7,2,2,4,2.08
