,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-13,0,0,9.00,0,0,1.0,2,1,1,0,1,1,3.00
1,2021-04-21,0,0,3.86,0,0,1.1,0,0,0,0,0,3,1.29
2,2021-04-25,0,0,8.31,0,0,2.0,4,3,3,0,1,4,1.85
3,April,0,0,8.31,0,0,4.1,6,4,4,0,2,8,1.85
4,2021-05-22,0,1,7.36,1,0,3.0,1,2,2,0,4,5,1.77
5,2021-05-27,0,0,5.56,1,0,4.0,2,1,1,0,3,4,1.59
6,May,0,1,3.86,2,0,7.0,3,3,3,0,7,9,1.43
7,2021-06-05,0,0,4.61,1,0,2.1,1,1,0,0,2,2,1.54
8,2021-06-14,0,1,5.09,1,0,4.0,2,3,3,2,1,4,1.36
9,2021-06-20,0,0,5.59,0,0,1.2,2,2,2,0,3,3,1.50
10,2021-06-28,0,0,5.82,1,0,2.1,4,2,2,0,1,1,1.57
11,June,0,1,6.10,3,0,10.1,9,8,7,2,7,10,1.55
12,2021-07-21,0,0,5.11,1,0,3.0,1,0,0,0,1,2,1.46
13,2021-07-26,0,0,5.72,1,0,3.2,6,4,4,0,0,2,1.48
14,July,0,0,5.40,2,0,6.2,7,4,4,0,1,4,1.20
15,2021-08-05,0,1,6.16,1,0,2.1,3,3,3,1,2,3,1.53
16,2021-08-11,0,0,5.61,1,0,3.0,2,0,0,0,0,3,1.46
17,2021-08-19,0,0,6.56,1,0,2.0,5,5,5,1,1,3,1.54
18,August,0,1,9.82,3,0,7.1,10,8,8,2,3,9,1.77
19,2021-09-07,0,0,6.21,1,0,2.0,0,0,0,0,0,1,1.46
20,2021-09-13,0,1,7.38,1,0,1.1,6,6,6,0,1,2,1.59
21,2021-09-18,0,0,6.86,1,0,3.0,1,0,0,0,3,3,1.57
22,2021-09-24,0,0,7.04,1,0,4.0,6,4,4,1,0,4,1.57
23,September,0,1,8.71,4,0,10.1,13,10,10,1,4,10,1.65
24,2021-10-01,0,1,7.43,1,0,3.2,5,8,5,2,3,2,1.61
25,October,0,1,12.27,1,0,3.2,5,8,5,2,3,2,2.18
