,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-25,0,0,0.00,0.1,0,0,0,0,0,0.00
1,2020-07-26,0,0,6.75,1.0,2,1,0,0,0,1.50
2,July,0,0,6.75,1.1,2,1,0,0,0,1.50
3,2020-08-01,0,0,2.70,2.0,2,0,0,1,3,1.50
4,2020-08-06,0,0,1.59,2.1,1,0,0,2,3,1.41
5,2020-08-11,0,0,3.00,0.1,2,1,0,0,1,1.67
6,2020-08-30,0,0,5.87,1.2,3,3,1,0,0,1.70
7,August,0,0,5.68,6.1,8,4,1,3,7,1.74
8,2020-09-05,0,0,4.50,2.1,3,0,0,0,1,1.60
9,2020-09-11,0,0,3.97,1.1,3,0,0,1,1,1.76
10,2020-09-13,0,0,3.55,1.1,2,0,0,0,3,1.74
11,2020-09-18,0,0,3.94,3.1,4,2,1,0,1,1.63
12,2020-09-22,0,0,3.71,1.0,1,0,0,0,1,1.59
13,September,0,0,1.93,9.1,13,2,1,1,7,1.50
