,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-14,0,1,1.80,1,0,5.0,4,1,1,1,2,2,1.20
1,2021-04-19,1,0,0.87,1,0,5.1,2,0,0,0,0,3,0.77
2,2021-04-25,0,1,1.23,0,0,4.1,4,1,1,0,2,3,0.95
3,April,1,2,1.23,2,0,14.2,10,2,2,1,4,8,0.95
4,2021-05-01,0,1,2.18,1,0,6.0,3,3,3,0,5,4,1.06
5,2021-05-06,1,0,2.81,0,0,5.0,6,3,3,1,1,3,1.13
6,2021-05-11,0,0,2.73,0,0,4.0,3,1,1,1,1,1,1.11
7,2021-05-16,1,0,2.34,1,0,5.0,1,0,0,0,0,5,0.98
8,2021-05-23,1,0,2.88,0,0,6.0,8,4,4,2,1,2,1.06
9,2021-05-30,1,0,2.98,0,0,4.2,4,2,2,0,0,5,1.04
10,May,4,1,3.82,2,0,30.2,25,13,13,4,8,20,1.08
11,2021-06-04,0,1,3.44,1,0,7.0,10,5,5,1,0,2,1.09
12,2021-06-13,1,0,3.20,0,0,4.0,0,0,0,0,1,3,1.03
13,2021-06-19,0,0,3.59,1,0,6.1,7,5,5,1,2,5,1.07
14,2021-06-25,0,0,3.39,0,0,3.2,2,1,0,0,1,2,1.06
15,June,1,1,4.29,2,0,21.0,19,11,10,2,4,12,1.10
16,2021-07-07,1,0,3.26,0,0,2.2,0,0,0,0,1,2,1.03
17,2021-07-17,0,1,3.93,1,0,4.1,8,7,7,2,1,1,1.09
18,2021-07-23,0,0,4.07,1,0,4.0,6,3,3,1,2,1,1.14
19,2021-07-30,1,0,4.15,1,0,5.0,8,3,3,0,2,7,1.19
20,July,2,1,7.31,3,0,16.0,22,13,13,3,6,11,1.75
21,2021-08-04,1,0,4.12,1,0,5.0,5,2,2,0,0,6,1.18
22,2021-08-11,0,1,4.96,1,0,3.1,11,10,10,0,6,3,1.32
23,2021-08-16,1,0,4.86,0,0,5.2,6,2,2,0,1,2,1.32
24,2021-08-22,0,0,4.71,0,1,3.0,3,0,0,0,0,0,1.31
25,2021-08-29,0,0,5.01,0,0,1.1,5,4,4,1,1,1,1.35
26,August,2,1,8.84,2,1,18.1,30,18,18,1,8,12,2.07
27,2021-09-26,0,0,4.94,0,0,1.1,0,0,0,0,0,1,1.33
28,2021-09-28,0,1,5.10,0,0,0.1,2,2,2,0,1,0,1.36
29,September,0,1,10.80,0,0,1.2,2,2,2,0,1,1,1.80
30,2021-10-01,0,0,5.02,0,0,1.2,0,0,0,0,0,1,1.34
31,2021-10-03,0,1,5.09,0,0,0.1,2,1,1,0,0,0,1.35
32,October,0,1,4.50,0,0,2.0,2,1,1,0,0,1,1.00
