,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-11,1,0,1.69,5.1,4,1,0,2,4,1.13
1,2018-04-17,0,0,0.82,5.2,1,0,0,3,7,0.91
2,2018-04-22,1,0,0.56,5.0,5,0,0,1,4,1.00
3,2018-04-28,0,1,0.82,6.0,3,1,0,2,6,0.95
4,April,2,1,0.82,22.0,13,2,0,8,21,0.95
5,2018-05-04,0,1,2.33,5.0,6,5,2,4,4,1.15
6,2018-05-09,0,1,3.09,5.0,6,4,1,2,9,1.22
7,2018-05-14,1,0,3.08,6.0,3,2,0,4,3,1.21
8,2018-05-20,0,0,2.98,4.1,4,1,0,2,4,1.23
9,2018-05-25,0,0,2.98,6.0,5,2,2,0,3,1.18
10,2018-05-30,0,0,2.65,6.0,4,0,0,0,7,1.12
11,May,1,2,3.90,32.1,28,14,5,12,30,1.24
12,2018-06-05,0,1,2.83,6.0,7,3,1,1,5,1.14
13,2018-06-11,0,0,2.71,6.0,5,1,0,2,4,1.15
14,2018-06-16,0,1,2.89,5.1,4,3,2,3,7,1.16
15,2018-06-22,0,0,2.82,5.0,3,1,0,4,7,1.17
16,2018-06-28,1,0,3.05,6.0,8,4,2,1,6,1.20
17,June,1,2,3.81,28.1,27,12,5,11,29,1.34
18,2018-07-03,1,0,2.87,5.0,2,0,0,3,8,1.19
19,2018-07-08,1,0,2.79,6.0,7,1,0,3,4,1.22
20,2018-07-13,0,1,3.23,4.0,9,6,1,2,4,1.28
21,2018-07-24,0,0,3.13,6.0,4,1,1,2,4,1.26
22,2018-07-29,0,1,3.43,4.0,5,5,1,3,5,1.29
23,July,2,2,4.68,25.0,27,13,3,13,25,1.60
24,2018-08-03,0,0,3.42,8.0,5,3,2,2,6,1.26
25,2018-08-09,0,0,3.40,6.0,8,2,1,3,3,1.29
26,2018-08-15,0,1,3.73,3.2,9,6,1,1,2,1.33
27,2018-08-21,0,0,3.72,5.1,10,2,0,1,6,1.36
28,2018-08-28,0,1,4.09,1.1,8,6,1,2,3,1.42
29,August,0,2,7.03,24.1,40,19,5,9,20,2.01
30,2018-09-02,0,0,4.27,3.0,5,4,1,2,3,1.44
31,2018-09-11,0,0,4.26,0.1,0,0,0,0,1,1.44
32,2018-09-15,0,0,4.18,2.1,1,0,0,0,3,1.42
33,2018-09-19,0,0,4.15,1.0,0,0,0,0,1,1.41
34,2018-09-24,0,0,4.14,0.1,0,0,0,0,0,1.41
35,2018-09-30,0,0,4.09,2.0,2,0,0,0,3,1.40
36,September,0,0,4.00,9.0,8,4,1,2,11,1.11
