,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-02,0,0,4.91,3.2,3,2,0,0,4,0.82
1,2021-04-08,1,0,2.08,5.0,3,0,0,2,7,0.92
2,2021-04-22,1,0,1.32,5.0,3,0,0,1,9,0.88
3,2021-04-27,1,0,0.87,7.0,2,0,0,3,6,0.82
4,April,3,0,0.87,20.2,11,2,0,6,26,0.82
5,2021-05-02,0,0,1.75,5.0,4,3,1,2,4,0.90
6,2021-05-08,0,1,2.90,5.1,4,5,2,4,8,1.00
7,2021-05-13,0,0,3.08,7.0,4,3,1,2,6,0.97
8,2021-05-18,0,0,3.27,6.0,5,3,3,1,9,0.98
9,2021-05-23,0,0,3.14,4.2,1,1,0,6,5,1.03
10,2021-05-28,0,0,3.08,4.0,2,1,1,2,4,1.03
11,May,0,1,4.50,32.0,20,16,8,17,36,1.16
12,2021-06-03,0,0,3.23,3.0,3,2,0,3,6,1.08
13,2021-06-09,0,0,3.02,4.0,1,0,0,0,3,1.02
14,2021-06-16,0,0,3.06,2.0,1,1,1,1,2,1.02
15,2021-06-21,0,0,2.97,2.0,0,0,0,0,2,0.99
16,2021-06-27,0,0,3.03,1.2,0,1,0,4,3,1.03
17,2021-06-30,0,0,2.96,1.2,1,0,0,2,3,1.04
18,June,0,0,2.51,14.1,6,4,1,10,19,1.12
19,2021-07-03,0,0,2.91,1.0,0,0,0,0,2,1.03
20,2021-07-07,0,0,3.13,1.0,3,2,1,1,1,1.07
21,2021-07-10,0,0,3.00,3.0,1,0,0,1,5,1.06
22,2021-07-19,0,0,2.93,1.2,2,0,0,1,2,1.07
23,2021-07-23,0,0,2.89,1.0,0,0,0,0,2,1.06
24,2021-07-25,0,0,2.82,2.0,0,0,0,0,2,1.03
25,2021-07-28,0,0,2.91,0.2,1,1,0,3,0,1.07
26,2021-07-31,0,0,2.86,1.1,3,0,0,0,4,1.09
27,July,0,0,2.31,11.2,10,3,1,6,18,1.37
28,2021-08-05,0,0,2.90,2.0,3,1,0,3,2,1.14
29,2021-08-10,0,0,2.83,2.0,1,0,0,2,2,1.15
30,2021-08-15,0,0,2.87,2.0,2,1,1,0,4,1.15
31,2021-08-19,0,0,2.84,1.0,0,0,0,0,0,1.13
32,2021-08-25,0,0,2.90,1.1,1,1,1,0,2,1.13
33,August,0,0,3.24,8.1,7,3,2,5,10,1.44
34,2021-09-04,0,0,3.27,1.0,2,4,2,2,1,1.16
35,2021-09-08,0,0,3.19,2.1,2,0,0,3,3,1.18
36,2021-09-13,1,0,3.19,2.2,3,1,0,1,6,1.19
37,2021-09-17,0,0,3.24,1.1,1,1,1,0,1,1.19
38,2021-09-21,0,0,3.25,2.2,1,1,1,2,3,1.19
39,2021-09-26,0,0,3.34,2.2,1,2,0,0,5,1.16
40,September,1,0,6.39,12.2,10,9,4,8,19,1.42
41,2021-10-01,0,0,3.55,1.2,3,3,0,1,2,1.18
42,October,0,0,16.20,1.2,3,3,0,1,2,2.40
