,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-05,0,0,0.00,0.2,2,0,0,0,1,3.00
1,2021-06-09,0,0,0.00,1.0,1,0,0,0,1,1.80
2,2021-06-11,0,0,0.00,1.0,1,0,0,0,0,1.50
3,2021-06-12,0,0,2.45,1.0,2,1,1,0,0,1.64
4,2021-06-15,0,0,3.86,1.0,2,1,0,0,2,1.71
5,2021-06-18,0,0,3.60,0.1,0,0,0,0,0,1.60
6,2021-06-19,0,0,3.00,1.0,0,0,0,0,1,1.33
7,2021-06-22,0,0,2.84,0.1,0,0,0,0,0,1.26
8,2021-06-24,1,0,2.45,1.0,1,0,0,0,1,1.23
9,2021-06-28,0,0,2.16,1.0,0,0,0,0,3,1.08
10,2021-06-30,0,0,3.86,1.0,2,2,0,1,0,1.29
11,June,1,0,3.86,9.1,11,4,1,1,9,1.29
12,2021-07-01,0,0,3.48,1.0,0,0,0,1,0,1.26
13,2021-07-03,0,0,3.18,1.0,1,0,0,2,0,1.41
14,2021-07-07,0,0,2.92,1.0,1,0,0,0,1,1.38
15,2021-07-10,0,0,2.70,1.0,1,0,0,0,1,1.35
16,2021-07-19,0,0,2.40,1.2,0,0,0,0,0,1.20
17,2021-07-23,0,0,2.87,0.2,2,1,0,0,0,1.28
18,2021-07-24,0,0,2.70,1.0,1,0,0,0,0,1.26
19,2021-07-28,0,0,2.55,1.0,0,0,0,0,2,1.19
20,2021-07-30,0,0,2.45,0.2,0,0,0,1,2,1.20
21,July,0,0,1.00,9.0,6,1,0,4,6,1.11
22,2021-08-01,0,0,2.33,1.0,0,0,0,0,1,1.14
23,2021-08-04,0,0,2.18,1.1,0,0,0,0,0,1.06
24,2021-08-06,0,0,2.57,0.1,3,1,0,1,0,1.24
25,2021-08-09,0,0,2.35,2.0,1,0,0,0,1,1.17
26,2021-08-12,0,0,2.59,1.1,4,1,1,0,2,1.27
27,2021-08-14,0,0,2.49,1.0,0,0,0,0,1,1.22
28,2021-08-16,0,0,2.42,0.2,0,0,0,1,1,1.23
29,2021-08-18,0,0,2.33,1.0,0,0,0,0,0,1.19
30,2021-08-20,0,0,2.25,1.0,0,0,0,0,0,1.14
31,2021-08-24,0,0,2.22,0.1,1,0,0,0,0,1.16
32,2021-08-25,0,0,2.15,1.0,1,0,0,0,2,1.16
33,2021-08-27,0,0,2.01,2.0,0,0,0,1,1,1.12
34,2021-08-29,0,0,2.23,1.0,2,1,1,0,1,1.14
35,August,0,0,1.93,14.0,12,3,2,3,10,1.07
36,2021-09-01,1,0,2.16,1.0,0,0,0,1,1,1.14
37,2021-09-04,0,0,2.67,0.1,1,2,1,1,0,1.19
38,2021-09-05,0,0,2.62,0.2,1,0,0,0,0,1.19
39,2021-09-07,0,0,2.80,1.0,1,1,0,1,1,1.22
40,2021-09-09,0,0,2.78,0.1,0,0,0,0,0,1.21
41,2021-09-11,0,0,2.70,1.0,1,0,0,2,1,1.25
42,2021-09-15,0,0,2.63,1.0,0,0,0,0,1,1.22
43,2021-09-18,0,0,2.61,0.1,1,0,0,0,0,1.24
44,2021-09-19,0,0,2.54,1.0,2,0,0,0,2,1.26
45,2021-09-21,0,0,2.52,0.1,1,0,0,0,0,1.27
46,2021-09-24,0,0,2.45,1.0,1,0,0,0,0,1.26
47,2021-09-26,0,0,2.61,1.0,2,1,0,1,1,1.31
48,2021-09-28,0,1,2.74,1.1,1,1,0,0,3,1.29
49,September,1,1,4.35,10.1,12,5,1,6,10,1.74
50,2021-10-01,0,0,3.09,1.0,2,2,1,0,2,1.31
51,October,0,0,18.00,1.0,2,2,1,0,2,2.00
