,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,1,3.00,3.0,1,1,0,7,2,2.67
1,2021-04-09,0,1,2.89,6.1,1,2,0,4,5,1.39
2,2021-04-15,0,0,3.52,6.0,6,3,1,2,7,1.37
3,2021-04-21,1,0,3.38,6.0,2,2,1,2,6,1.17
4,2021-04-26,0,1,6.65,1.2,7,9,0,4,3,1.57
5,April,1,3,6.65,23.0,17,17,2,19,23,1.57
6,2021-05-01,1,0,5.90,6.0,5,2,1,1,4,1.45
7,2021-05-07,0,1,6.35,5.0,6,5,2,0,7,1.41
8,2021-05-12,0,0,5.49,5.1,4,0,0,1,6,1.35
9,2021-05-18,0,0,4.96,6.0,5,1,0,1,7,1.30
10,2021-05-24,1,0,4.56,8.0,4,2,2,0,8,1.18
11,2021-05-29,0,1,4.55,4.0,5,2,2,1,5,1.20
12,May,2,2,3.15,34.1,29,12,7,4,37,0.96
13,2021-06-03,1,0,4.12,6.0,3,0,0,0,6,1.14
14,2021-06-09,1,0,3.95,5.0,5,1,0,0,5,1.13
15,2021-06-14,1,0,3.54,8.0,3,0,0,0,4,1.05
16,2021-06-19,0,0,3.68,2.0,4,2,0,0,1,1.07
17,June,3,0,1.29,21.0,15,3,0,0,16,0.71
18,2021-07-21,1,0,3.74,6.0,3,3,3,1,3,1.04
19,2021-07-27,1,0,3.69,6.0,5,2,1,2,7,1.05
20,July,2,0,3.75,12.0,8,5,4,3,10,0.92
21,2021-08-01,0,1,4.04,1.0,4,4,0,2,3,1.11
22,2021-08-07,1,0,3.79,6.0,5,0,0,0,9,1.09
23,2021-08-13,0,1,4.09,4.0,7,5,1,3,2,1.14
24,2021-08-20,0,0,4.15,5.0,6,3,1,3,3,1.18
25,2021-08-25,0,1,4.38,4.2,7,5,3,1,8,1.20
26,2021-08-31,0,1,4.53,4.1,4,4,2,6,2,1.24
27,August,1,4,7.56,25.0,33,21,7,15,27,1.92
