,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-12,0,0,0.00,1.0,0,0,0,0,2,0.00
1,2021-05-15,0,0,6.23,3.1,4,3,0,0,1,0.92
2,2021-05-20,0,0,6.14,3.0,5,2,0,1,4,1.36
3,2021-05-25,0,0,6.10,3.0,3,2,1,0,3,1.26
4,2021-05-30,0,0,4.80,4.2,5,1,1,2,4,1.33
5,May,0,0,4.80,15.0,17,8,2,3,14,1.33
6,2021-06-04,0,0,3.60,5.0,3,0,0,1,4,1.20
7,2021-06-11,0,1,4.13,4.0,5,3,1,3,2,1.33
8,2021-06-16,0,1,5.76,5.2,8,8,1,3,7,1.45
9,2021-06-21,0,1,6.42,4.0,6,5,1,4,5,1.57
10,2021-06-26,0,1,7.11,4.1,7,6,2,1,3,1.61
11,June,0,4,8.61,23.0,29,22,5,12,21,1.78
12,2021-07-02,0,0,7.46,3.0,7,4,2,1,3,1.68
13,2021-07-10,0,0,7.54,4.1,6,4,0,1,6,1.68
14,2021-07-16,0,1,8.19,3.0,8,6,0,3,2,1.80
15,July,0,1,12.19,10.1,21,14,2,5,11,2.52
16,2021-08-01,0,0,8.14,0.1,2,0,0,0,0,1.83
17,2021-08-03,0,0,7.66,3.0,1,0,0,0,1,1.74
18,2021-08-10,0,1,8.23,3.0,7,6,0,1,5,1.79
19,2021-08-15,0,1,8.13,4.0,6,3,1,3,2,1.82
20,2021-08-20,0,1,7.92,5.0,5,3,2,3,3,1.81
21,2021-08-26,1,0,7.26,7.0,3,1,1,2,6,1.70
22,2021-08-31,1,0,6.90,5.0,2,1,1,3,5,1.65
23,August,2,3,4.61,27.1,26,14,5,12,22,1.39
24,2021-09-05,0,0,7.00,4.0,3,4,1,2,5,1.63
25,2021-09-11,0,1,6.83,6.0,3,3,1,2,3,1.58
26,2021-09-17,0,1,6.93,4.0,6,4,1,3,0,1.61
27,2021-09-22,0,0,6.63,5.1,5,1,0,1,6,1.58
28,September,0,2,5.59,19.1,17,12,3,8,14,1.29
