,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,0,1,9.00,3.0,5,3,1,4,5,3.00
1,2021-04-13,0,0,10.50,3.0,4,4,1,1,3,2.33
2,2021-04-17,0,0,6.75,4.2,5,1,0,1,6,1.88
3,2021-04-28,0,1,8.40,4.1,10,6,2,0,4,2.00
4,April,0,2,8.40,15.0,24,14,4,6,18,2.00
5,2021-05-03,0,0,6.43,6.0,2,1,1,2,4,1.62
6,2021-05-09,0,1,6.23,5.0,5,3,1,1,3,1.54
7,2021-05-14,0,0,5.81,5.0,5,2,2,0,4,1.45
8,2021-05-20,0,1,6.35,3.0,5,4,2,4,3,1.59
9,2021-05-25,0,1,6.87,4.0,6,5,1,3,5,1.66
10,May,0,3,5.87,23.0,23,15,7,10,19,1.43
11,2021-06-14,0,1,6.65,5.1,4,3,0,0,2,1.55
12,2021-06-19,0,0,6.20,6.0,3,2,2,3,6,1.48
13,2021-06-24,0,1,7.25,0.1,2,6,1,5,0,1.61
14,June,0,2,8.49,11.2,9,11,3,8,8,1.46
15,2021-09-11,0,0,7.55,4.0,7,5,3,1,2,1.64
16,September,0,0,11.25,4.0,7,5,3,1,2,2.00
