,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-08,0,0,2.08,1,0,4.1,3,1,1,0,5,3,1.85
1,2021-04-14,0,0,4.00,1,0,4.2,5,3,3,1,4,3,1.89
2,2021-04-20,0,1,6.75,1,0,3.0,5,5,5,2,2,2,2.00
3,April,0,1,6.75,3,0,12.0,13,9,9,3,11,8,2.00
4,2021-05-26,0,0,5.63,1,0,4.0,4,1,1,0,2,3,1.88
5,May,0,0,2.25,1,0,4.0,4,1,1,0,2,3,1.50
6,2021-07-08,0,0,4.50,0,0,4.0,3,0,0,0,0,2,1.65
7,2021-07-21,0,0,3.96,1,0,5.0,3,1,1,0,3,2,1.56
8,July,0,0,1.00,1,0,9.0,6,1,1,0,3,4,1.00
9,2021-08-03,1,0,4.11,1,0,5.2,3,3,3,0,4,5,1.50
10,2021-08-19,0,1,4.54,1,0,5.0,5,4,4,1,3,1,1.51
11,August,1,1,5.91,2,0,10.2,8,7,7,1,7,6,1.41
