,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-06,0,0,6.00,6.0,5,4,4,0,9,0.83
1,2021-04-11,0,1,3.75,6.0,3,1,0,1,5,0.75
2,2021-04-16,0,0,2.37,7.0,2,0,0,2,10,0.68
3,2021-04-21,1,0,1.80,6.0,4,0,0,1,9,0.72
4,2021-04-27,0,1,3.00,5.0,8,5,2,2,5,0.93
5,April,1,2,3.00,30.0,22,10,6,6,38,0.93
6,2021-05-02,1,0,2.54,9.0,5,1,1,0,9,0.85
7,2021-05-08,0,0,2.33,7.1,2,1,1,1,14,0.78
8,2021-05-14,1,0,2.10,5.0,2,0,0,1,7,0.76
9,2021-05-19,1,0,2.24,5.0,5,2,0,4,8,0.85
10,2021-05-25,0,1,2.27,7.0,5,2,2,1,9,0.85
11,2021-05-30,0,1,2.34,6.0,2,2,1,1,10,0.82
12,May,3,2,1.83,39.1,21,8,5,8,57,0.74
13,2021-06-04,1,0,2.22,7.2,5,1,0,1,9,0.82
14,2021-06-11,0,0,2.21,0.1,0,0,0,0,0,0.81
15,2021-06-22,1,0,2.19,5.0,2,1,1,3,8,0.83
16,2021-06-27,1,0,2.14,6.0,5,1,0,2,7,0.85
17,June,3,0,1.42,19.0,12,3,1,6,24,0.95
18,2021-07-02,0,0,2.10,6.0,4,1,1,1,8,0.85
19,2021-07-08,0,0,2.66,3.2,5,7,2,1,7,0.88
20,2021-07-18,0,0,2.83,7.0,4,4,2,3,8,0.89
21,2021-07-29,1,0,2.76,6.0,3,1,1,3,5,0.89
22,July,1,0,5.16,22.2,16,13,6,8,28,1.06
23,2021-08-04,1,0,2.75,7.0,5,2,1,1,10,0.89
24,2021-08-10,0,0,2.67,3.1,3,0,0,0,6,0.89
25,2021-08-15,1,0,2.69,6.0,4,2,0,2,7,0.90
26,2021-08-21,1,0,2.65,5.0,5,1,1,1,8,0.91
27,2021-08-26,1,0,2.51,7.2,2,0,0,1,10,0.88
28,August,4,0,1.55,29.0,19,5,2,5,41,0.83
29,2021-09-01,0,0,2.40,6.0,3,0,0,0,9,0.86
30,2021-09-06,1,0,2.28,8.0,6,0,0,0,13,0.86
31,2021-09-12,1,0,2.17,8.0,1,0,0,0,9,0.82
32,2021-09-18,1,0,2.08,7.0,2,0,0,2,7,0.81
33,2021-09-23,0,0,2.28,5.0,6,5,1,1,6,0.83
34,2021-09-29,0,0,2.46,5.1,11,5,2,0,4,0.86
35,September,3,0,2.29,39.1,29,10,3,3,48,0.81
