,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-02,1,0,9.00,0,0,1.0,2,1,1,0,1,1,3.00
1,2021-04-06,0,0,4.50,0,0,1.0,0,0,0,0,1,1,2.00
2,2021-04-10,1,0,2.45,0,0,1.2,1,0,0,0,1,1,1.64
3,2021-04-15,0,0,1.69,0,0,1.2,1,0,0,0,0,1,1.31
4,2021-04-18,0,0,2.57,1,0,1.2,1,1,1,1,0,3,1.14
5,2021-04-20,1,0,2.25,0,0,1.0,0,0,0,0,0,0,1.00
6,2021-04-24,0,0,2.00,0,1,1.0,1,0,0,0,0,0,1.00
7,2021-04-29,0,0,1.64,0,0,2.0,0,0,0,0,0,1,0.82
8,April,3,0,1.64,1,1,11.0,6,2,2,1,3,8,0.82
9,2021-05-02,0,0,1.54,0,0,0.2,0,0,0,0,0,0,0.77
10,2021-05-05,0,0,1.32,1,0,2.0,1,0,0,0,1,1,0.80
11,2021-05-07,0,0,1.84,0,0,1.0,3,1,1,0,0,1,0.95
12,2021-05-09,0,0,1.65,0,1,1.2,1,0,0,0,1,2,0.98
13,2021-05-15,0,0,1.50,0,0,1.2,0,0,0,0,0,3,0.89
14,2021-05-18,1,0,1.37,0,0,1.2,1,0,0,0,0,1,0.86
15,2021-05-21,0,0,1.29,0,0,1.1,0,0,0,0,0,2,0.81
16,2021-05-22,1,0,1.23,0,0,1.0,1,0,0,0,0,2,0.82
17,2021-05-24,0,0,1.17,0,0,1.0,1,1,0,0,0,0,0.83
18,2021-05-30,0,0,1.11,0,0,1.1,2,0,0,0,0,1,0.86
19,May,2,0,0.68,1,1,13.1,10,2,1,0,2,13,0.90
20,2021-06-01,0,1,1.38,0,0,1.2,1,2,1,1,2,2,0.92
21,2021-06-06,0,0,1.29,0,0,2.0,0,0,0,0,1,1,0.89
22,2021-06-09,0,0,1.53,0,0,1.1,1,2,1,0,1,2,0.92
23,2021-06-11,0,0,1.48,0,0,1.0,0,0,0,0,0,1,0.89
24,2021-06-13,0,0,1.44,0,0,1.0,0,0,0,0,0,2,0.86
25,2021-06-15,0,0,1.39,0,0,1.0,1,0,0,0,0,0,0.87
26,2021-06-18,0,0,1.34,0,0,1.1,0,0,0,0,0,1,0.83
27,2021-06-22,0,0,1.31,1,0,0.2,1,0,0,0,1,1,0.87
28,2021-06-23,0,0,1.27,0,0,1.0,1,0,0,0,0,2,0.88
29,2021-06-25,0,0,1.69,1,0,2.0,2,2,2,2,0,2,0.88
30,2021-06-29,0,0,1.64,0,0,1.0,0,0,0,0,0,1,0.86
31,2021-06-30,0,0,1.62,0,0,0.2,2,0,0,0,0,2,0.90
32,June,0,1,2.45,2,0,14.2,9,6,4,3,5,17,0.95
33,2021-07-05,0,0,1.54,0,0,2.0,2,0,0,0,0,3,0.90
34,2021-07-09,1,0,1.47,0,0,2.0,0,0,0,0,0,2,0.86
35,2021-07-18,0,0,1.62,0,0,1.1,2,1,1,0,1,0,0.90
36,2021-07-20,0,0,1.59,0,0,1.0,1,0,0,0,0,2,0.90
37,2021-07-23,0,0,1.52,0,0,2.0,1,0,0,0,0,1,0.89
38,2021-07-24,0,0,1.49,0,0,1.0,0,0,0,0,0,1,0.87
39,2021-07-27,0,0,1.46,0,0,1.0,0,0,0,0,1,2,0.87
40,2021-07-28,0,0,1.43,0,0,1.0,0,0,0,0,0,0,0.85
41,2021-07-31,1,0,1.40,0,0,1.0,1,0,0,0,2,3,0.90
42,July,2,0,0.73,0,0,12.1,7,1,1,0,4,14,0.89
43,2021-08-06,0,0,1.38,0,0,0.2,0,0,0,0,0,1,0.88
44,2021-08-10,1,0,1.33,0,0,2.0,3,0,0,0,0,5,0.91
45,2021-08-15,0,0,1.33,0,0,0.1,1,0,0,0,0,0,0.92
46,2021-08-18,0,0,1.46,0,0,1.0,3,1,1,0,0,1,0.96
47,2021-08-20,0,1,1.41,0,0,2.0,1,2,0,0,0,2,0.94
48,2021-08-24,0,0,1.37,0,1,2.0,1,0,0,0,0,4,0.93
49,2021-08-28,0,0,1.32,0,1,2.0,0,0,0,0,0,2,0.90
50,2021-08-31,0,0,1.31,0,1,0.2,0,0,0,0,0,2,0.89
51,August,1,1,0.84,0,3,10.2,9,3,1,0,0,17,0.84
52,2021-09-03,0,0,1.29,0,1,1.0,0,0,0,0,0,2,0.87
53,2021-09-05,0,1,1.41,0,0,1.0,2,1,1,0,1,0,0.91
54,2021-09-08,0,0,1.38,0,0,1.0,1,0,0,0,0,1,0.91
55,2021-09-10,0,0,1.51,0,0,0.2,1,1,1,1,0,1,0.91
56,2021-09-12,0,0,1.60,0,0,2.0,3,2,1,1,0,0,0.93
57,2021-09-14,0,0,1.57,0,1,1.0,0,0,0,0,0,0,0.92
58,2021-09-17,1,0,1.55,0,0,1.0,0,0,0,0,0,1,0.90
59,2021-09-28,0,0,1.66,0,0,1.0,2,1,1,1,0,1,0.92
60,September,1,1,4.15,0,2,8.2,9,5,4,3,1,6,1.15
61,2021-10-01,0,0,1.88,0,1,1.0,4,2,2,0,0,2,0.96
62,2021-10-03,0,0,1.88,0,0,0.0,1,0,0,0,0,0,0.98
63,October,0,0,18.00,0,1,1.0,5,2,2,0,0,2,5.00
