,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,0.00,1.2,1,0,0,1,1,1.20
1,2021-04-05,1,0,0.00,0.1,0,0,0,0,0,1.00
2,2021-04-08,0,0,0.00,1.0,1,0,0,0,0,1.00
3,2021-04-14,0,0,2.70,0.1,2,1,1,0,1,1.50
4,2021-04-19,0,0,2.08,1.0,0,0,0,0,1,1.15
5,2021-04-21,0,0,1.80,0.2,0,0,0,0,0,1.00
6,2021-04-23,0,0,1.69,0.1,0,0,0,0,1,0.94
7,2021-04-26,0,0,1.35,1.1,1,0,0,0,1,0.90
8,2021-04-28,0,0,1.08,1.2,0,0,0,0,1,0.72
9,April,1,0,1.08,8.1,5,1,1,1,6,0.72
10,2021-05-09,0,0,0.96,1.0,1,0,0,0,0,0.75
11,2021-05-10,0,0,0.82,1.2,0,0,0,0,0,0.64
12,2021-05-14,0,1,2.25,1.0,2,2,1,0,1,0.75
13,2021-05-16,0,0,2.19,0.1,0,0,0,0,0,0.73
14,2021-05-17,1,0,2.03,1.0,0,0,0,0,3,0.68
15,2021-05-19,0,1,2.57,0.2,1,1,0,1,1,0.79
16,2021-05-21,0,0,2.35,1.1,0,0,0,1,1,0.78
17,2021-05-23,0,0,2.25,0.2,1,0,0,2,0,0.94
18,2021-05-26,0,0,4.41,0.1,3,4,1,1,0,1.16
19,2021-05-29,0,0,4.15,1.0,0,0,0,0,0,1.10
20,May,1,2,7.00,9.0,8,7,2,5,6,1.44
21,2021-06-01,0,0,3.93,1.0,1,0,0,0,1,1.09
22,2021-06-04,0,0,3.72,1.0,0,0,0,0,1,1.03
23,2021-06-05,0,0,3.60,0.2,0,0,0,0,1,1.00
24,2021-06-11,0,0,3.43,1.0,0,0,0,0,1,0.95
25,2021-06-16,0,1,6.00,0.0,5,6,0,1,0,1.24
26,2021-06-17,0,0,5.73,1.0,1,0,0,0,0,1.23
27,2021-06-19,0,0,5.56,0.2,0,0,0,1,0,1.24
28,2021-06-23,0,0,5.48,0.1,0,0,0,0,0,1.22
29,2021-06-27,1,0,5.25,1.0,0,0,0,0,0,1.17
30,2021-06-30,0,0,4.97,1.1,1,0,0,2,1,1.22
31,June,1,1,6.75,8.0,8,6,0,4,5,1.50
32,2021-07-05,0,0,4.73,1.1,1,0,0,0,0,1.20
33,2021-07-09,0,0,4.88,1.0,0,1,0,1,2,1.19
34,2021-07-11,0,0,4.60,1.2,0,0,0,1,1,1.16
35,2021-07-19,0,0,4.45,1.0,1,0,0,0,1,1.15
36,2021-07-23,0,0,4.60,1.0,1,1,0,1,2,1.18
37,2021-07-25,0,0,4.45,1.0,0,0,0,0,1,1.14
38,2021-07-28,0,0,4.64,0.2,1,1,0,1,1,1.18
39,July,0,0,3.52,7.2,4,3,0,4,8,1.04
40,2021-08-02,0,0,4.46,1.1,0,0,0,0,1,1.14
41,2021-08-04,0,0,4.33,1.0,1,0,0,0,1,1.13
42,2021-08-07,0,0,4.21,1.0,0,0,0,0,1,1.10
43,2021-08-08,1,0,4.10,1.0,0,0,0,0,2,1.07
44,2021-08-11,0,0,3.99,1.0,1,0,0,0,0,1.07
45,2021-08-13,0,0,3.89,1.0,0,0,0,0,1,1.04
46,2021-08-16,0,0,3.79,1.0,0,0,0,0,1,1.02
47,2021-08-17,0,0,3.73,0.2,0,0,0,0,0,1.00
48,2021-08-18,0,0,3.64,1.0,1,0,0,0,0,1.00
49,2021-08-25,1,0,3.77,1.0,3,1,0,0,0,1.05
50,2021-08-27,0,1,4.36,0.1,2,3,0,1,1,1.11
51,2021-08-30,0,0,4.26,1.0,0,0,0,0,1,1.08
52,August,2,1,3.18,11.1,8,4,0,1,9,0.79
53,2021-09-01,0,0,4.17,1.0,0,0,0,1,0,1.08
54,2021-09-03,0,0,4.08,1.0,1,0,0,0,1,1.08
55,2021-09-05,0,0,3.99,1.0,0,0,0,0,1,1.06
56,2021-09-08,0,0,3.91,1.0,0,0,0,0,1,1.03
57,2021-09-10,0,0,3.83,1.0,0,0,0,0,2,1.01
58,2021-09-12,0,0,3.75,1.0,0,0,0,0,0,0.99
59,2021-09-14,0,0,3.73,0.1,0,0,0,0,1,0.99
60,2021-09-16,0,0,4.21,0.2,4,3,0,1,0,1.07
61,2021-09-17,0,0,4.13,1.0,0,0,0,0,0,1.05
62,2021-09-21,1,0,4.05,1.0,0,0,0,0,2,1.03
63,2021-09-22,0,0,3.98,1.0,1,0,0,1,1,1.05
64,2021-09-24,0,0,3.90,1.0,0,0,0,0,0,1.03
65,2021-09-25,1,0,3.83,1.0,0,0,0,0,1,1.01
66,2021-09-28,0,0,3.92,1.0,1,1,1,0,0,1.01
67,September,2,0,2.77,13.0,7,4,1,3,10,0.77
