,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-27,0,0,2.08,0,0,4.1,1,1,1,1,1,5,0.46
1,July,0,0,2.08,0,0,4.1,1,1,1,1,1,5,0.46
2,2020-08-05,0,1,2.08,1,0,4.1,2,1,1,0,4,4,0.92
3,2020-08-12,0,0,2.53,0,0,2.0,1,1,1,0,1,4,0.94
4,2020-08-19,0,0,2.03,0,0,2.2,1,0,0,0,1,5,0.90
5,2020-08-22,0,0,1.72,0,0,2.1,0,0,0,0,1,3,0.83
6,2020-08-24,0,0,1.65,0,0,0.2,0,0,0,0,0,1,0.80
7,2020-08-29,0,0,2.66,1,0,4.0,3,3,3,2,1,5,0.84
8,August,0,1,2.81,2,0,16.0,7,5,5,2,8,22,0.94
9,2020-09-06,0,0,2.49,1,0,5.0,5,1,1,0,2,6,0.95
10,2020-09-12,0,1,2.86,1,0,3.0,4,2,2,1,3,3,1.09
11,2020-09-15,0,0,2.76,0,0,1.0,0,0,0,0,1,1,1.09
12,2020-09-18,0,0,2.56,0,0,2.1,0,0,0,0,1,2,1.04
13,2020-09-22,0,1,2.94,0,0,2.0,3,2,2,0,0,3,1.07
14,2020-09-27,0,0,2.80,0,0,1.2,0,0,0,0,0,3,1.02
15,September,0,2,3.00,2,0,15.0,12,5,5,1,7,18,1.27
