,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,1,9.00,1,0,3.0,2,3,3,1,4,4,2.00
1,2021-04-10,1,0,4.50,1,0,5.0,5,1,1,0,1,7,1.50
2,2021-04-15,0,1,8.74,1,0,3.1,9,7,7,1,3,1,2.12
3,2021-04-22,0,0,7.16,1,0,5.0,5,2,2,1,0,5,1.78
4,2021-04-28,0,1,8.20,1,0,2.1,3,4,4,0,5,2,1.98
5,April,1,3,8.20,5,0,18.2,24,17,17,3,13,19,1.98
6,2021-05-04,1,0,6.29,1,0,5.2,2,0,0,0,2,5,1.68
7,2021-05-10,0,1,7.81,1,0,3.1,7,7,7,1,2,2,1.81
8,2021-05-16,0,1,7.16,1,0,5.0,6,2,2,0,3,8,1.81
9,2021-05-22,0,1,7.41,1,0,5.0,8,5,5,2,1,6,1.81
10,2021-05-29,1,0,6.54,1,0,5.0,2,0,0,0,2,6,1.69
11,May,2,3,5.25,5,0,24.0,25,14,14,3,10,27,1.46
12,2021-06-04,0,0,6.65,1,0,2.0,2,2,2,0,3,2,1.72
13,2021-06-10,0,1,7.04,1,0,2.2,5,4,4,1,3,3,1.80
14,June,0,1,11.57,2,0,4.2,7,6,6,1,6,5,2.79
15,2021-08-01,0,1,7.05,1,0,5.0,8,4,4,0,0,2,1.78
16,2021-08-07,0,1,7.06,1,0,5.0,7,4,4,1,4,4,1.81
17,2021-08-14,0,1,6.86,1,0,4.1,9,2,2,0,1,3,1.85
18,2021-08-20,1,0,6.35,1,0,5.0,6,0,0,0,1,6,1.82
19,2021-08-26,0,0,6.75,1,0,5.1,6,7,7,2,3,2,1.81
20,August,1,3,6.20,5,0,24.2,36,17,17,3,9,17,1.82
21,2021-09-02,0,0,6.23,1,0,6.0,6,0,0,0,0,8,1.74
22,2021-09-08,0,1,6.29,1,0,5.0,10,4,4,0,1,6,1.77
23,2021-09-15,0,0,6.14,1,0,5.0,4,2,2,0,2,3,1.74
24,2021-09-21,1,0,5.96,1,0,5.2,7,2,2,0,4,2,1.75
25,2021-09-28,0,0,6.27,1,0,4.0,9,6,6,0,3,2,1.80
26,September,1,1,4.91,5,0,25.2,36,14,14,0,10,21,1.79
27,2021-10-03,0,0,6.17,1,0,3.0,3,1,1,0,1,3,1.79
28,October,0,0,3.00,1,0,3.0,3,1,1,0,1,3,1.33
