,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-05-13,0,0,0.00,0,0,1.0,0,0,0,0,1,1,1.00
1,2018-05-14,0,0,0.00,0,0,0.2,0,0,0,0,1,0,1.20
2,2018-05-19,0,0,0.00,0,0,0.1,0,0,0,0,0,0,1.00
3,May,0,0,0.00,0,0,2.0,0,0,0,0,2,1,1.00
4,2018-06-30,0,0,2.25,0,0,2.0,2,1,1,1,2,2,1.50
5,June,0,0,4.50,0,0,2.0,2,1,1,1,2,2,2.00
6,2018-09-03,0,0,1.80,0,0,1.0,0,0,0,0,2,1,1.60
7,2018-09-09,0,0,1.59,0,0,0.2,1,0,0,0,0,0,1.59
8,2018-09-10,0,0,1.29,0,0,1.1,1,0,0,0,0,2,1.43
9,2018-09-13,0,0,1.00,0,0,2.0,2,0,0,0,0,4,1.33
10,2018-09-15,0,0,2.61,0,0,1.1,1,2,2,0,0,1,1.26
11,2018-09-18,0,0,2.38,0,0,1.0,1,0,0,0,0,1,1.24
12,2018-09-21,0,0,2.31,0,0,0.1,0,0,0,0,1,0,1.29
13,2018-09-22,0,0,2.13,0,0,1.0,0,0,0,0,0,1,1.18
14,2018-09-25,0,0,1.88,0,0,1.2,0,0,0,0,0,1,1.05
15,2018-09-28,0,0,1.76,0,0,1.0,0,0,0,0,2,1,1.11
16,2018-09-30,0,0,1.65,0,0,1.0,0,0,0,0,1,2,1.10
17,September,0,0,1.46,0,0,12.1,6,2,2,0,6,14,0.97
