,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,1.80,5.0,5,1,0,3,3,1.60
1,July,0,0,1.80,5.0,5,1,0,3,3,1.60
2,2020-08-01,1,0,2.45,6.0,5,2,0,1,5,1.27
3,2020-08-07,0,0,2.40,4.0,3,1,0,2,2,1.27
4,2020-08-13,1,0,2.53,6.1,5,2,2,0,3,1.13
5,2020-08-19,0,0,2.74,1.2,4,1,0,1,5,1.26
6,2020-08-25,0,0,3.67,4.0,6,4,1,3,6,1.41
7,August,2,0,4.09,22.0,23,10,3,7,21,1.36
8,2020-09-01,1,0,3.27,6.0,4,1,1,0,5,1.27
9,2020-09-06,0,0,3.86,4.1,5,4,1,2,6,1.31
10,2020-09-12,0,0,3.53,6.0,3,1,0,4,3,1.29
11,2020-09-17,0,0,3.49,5.2,3,2,0,0,2,1.20
12,2020-09-23,0,0,3.27,6.0,2,1,0,2,5,1.15
13,September,1,0,2.89,28.0,17,9,2,8,21,0.89
