,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,6.0,2,0,0,2,7,0.67
1,2021-04-06,0,1,1.50,6.0,4,2,0,2,10,0.83
2,2021-04-12,0,0,2.45,6.1,4,3,0,3,4,0.93
3,2021-04-17,0,0,3.28,6.1,6,4,1,0,7,0.93
4,2021-04-23,0,1,3.34,5.0,4,2,1,4,4,1.04
5,2021-04-28,1,0,3.19,7.0,5,2,1,0,4,0.98
6,April,1,2,3.19,36.2,25,13,3,11,36,0.98
7,2021-05-04,0,0,2.95,6.0,6,1,1,1,6,1.01
8,2021-05-09,0,0,2.72,7.0,5,1,1,2,6,1.01
9,2021-05-14,0,1,4.06,1.1,7,8,1,2,3,1.16
10,2021-05-20,1,0,3.63,6.0,2,0,0,3,9,1.12
11,2021-05-25,0,1,3.46,8.0,2,2,1,1,4,1.03
12,May,1,2,3.81,28.1,22,12,4,9,28,1.09
13,2021-06-01,0,1,3.68,6.0,9,4,1,0,4,1.07
14,2021-06-06,1,0,3.42,8.0,7,1,0,2,6,1.08
15,2021-06-11,1,0,3.39,6.0,5,2,0,2,6,1.08
16,2021-06-16,0,1,3.09,8.1,6,0,0,1,7,1.06
17,2021-06-22,0,0,2.93,8.0,5,1,0,1,3,1.04
18,2021-06-27,0,1,3.12,5.1,6,4,2,3,3,1.07
19,June,2,3,2.59,41.2,38,12,3,9,29,1.13
20,2021-07-03,1,0,2.96,6.0,5,0,0,4,4,1.09
21,2021-07-08,0,1,3.09,4.0,7,3,0,1,5,1.12
22,2021-07-16,0,1,3.23,3.0,4,3,0,3,3,1.15
23,2021-07-27,1,0,3.29,6.0,6,3,2,1,5,1.15
24,July,2,2,4.26,19.0,22,9,2,9,17,1.63
25,2021-08-01,0,0,3.12,7.0,2,0,0,1,10,1.12
26,2021-08-06,0,1,3.70,3.2,10,10,3,2,1,1.17
27,2021-08-11,1,0,3.52,7.0,4,0,0,2,7,1.16
28,2021-08-17,0,1,3.39,8.0,5,1,0,1,7,1.14
29,2021-08-22,0,1,3.35,7.0,4,2,2,2,11,1.12
30,2021-08-28,1,0,3.27,7.0,6,1,0,1,12,1.12
31,August,2,3,3.18,39.2,31,14,5,9,48,1.01
32,2021-09-02,0,1,3.36,6.1,8,4,1,0,6,1.12
33,2021-09-08,0,0,3.24,9.0,4,1,1,1,14,1.10
34,2021-09-13,1,0,3.10,8.0,1,0,0,0,7,1.05
35,2021-09-19,0,0,3.05,6.0,6,1,0,1,4,1.06
36,2021-09-25,0,1,3.09,6.0,9,3,1,0,6,1.07
37,September,1,2,2.29,35.1,28,9,3,2,37,0.85
38,2021-10-01,0,1,3.19,5.0,5,4,1,1,6,1.07
39,October,0,1,7.20,5.0,5,4,1,1,6,1.20
