,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,1,0,5.40,1,0,5.0,5,3,3,1,1,4,1.20
1,2018-03-31,1,0,5.40,1,0,5.0,5,3,3,1,1,4,1.20
2,2018-04-05,0,1,6.30,1,0,5.0,8,5,4,0,3,5,1.70
3,2018-04-10,0,0,4.70,1,0,5.1,4,1,1,0,1,2,1.43
4,2018-04-16,0,1,4.87,1,0,5.0,6,3,3,0,0,4,1.38
5,2018-04-21,0,0,5.68,1,0,5.0,8,5,5,2,1,4,1.46
6,2018-04-27,0,0,5.34,1,0,5.0,5,2,2,0,1,3,1.42
7,April,0,2,5.33,5,0,25.1,31,16,15,2,6,18,1.46
8,2018-05-04,0,0,5.01,0,0,2.0,1,0,0,0,0,1,1.36
9,2018-05-08,1,0,4.86,0,0,4.2,5,2,2,2,1,5,1.35
10,2018-05-12,0,1,5.14,1,0,5.0,7,4,4,2,1,2,1.38
11,2018-05-18,1,0,4.72,1,0,5.2,5,1,1,0,1,6,1.34
12,2018-05-23,1,0,4.56,1,0,5.2,4,2,2,2,2,6,1.31
13,2018-05-28,1,0,4.63,1,0,5.0,5,3,3,2,0,6,1.29
14,May,4,1,3.86,4,0,28.0,27,12,12,8,5,26,1.14
15,2018-06-03,0,1,4.55,1,0,5.0,3,2,2,0,2,6,1.26
16,2018-06-09,1,0,4.61,1,0,5.0,4,3,3,1,1,5,1.24
17,2018-06-15,1,0,4.30,1,0,7.0,6,1,1,0,1,3,1.22
18,2018-06-21,1,0,4.15,1,0,7.0,2,2,2,1,1,5,1.15
19,2018-06-27,0,1,4.28,1,0,6.0,6,4,4,1,1,6,1.15
20,June,3,2,3.60,5,0,30.0,21,12,12,3,6,25,0.90
21,2018-07-02,0,0,4.53,1,0,5.0,9,5,5,1,0,5,1.19
22,2018-07-14,0,1,4.39,1,0,5.0,2,1,1,1,1,3,1.16
23,2018-07-22,0,1,4.44,1,0,3.0,7,6,2,2,0,3,1.19
24,July,0,2,5.54,3,0,13.0,18,12,8,4,1,11,1.46
