,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-05-06,0,0,9.00,1.0,2,1,0,1,0,3.00
1,2019-05-07,0,0,4.50,1.0,0,0,0,1,2,2.00
2,2019-05-10,0,0,3.00,1.0,0,0,0,0,1,1.33
3,2019-05-14,0,0,3.60,2.0,3,1,0,2,1,1.80
4,2019-05-16,0,0,6.00,1.0,3,2,1,2,2,2.33
5,2019-05-19,1,0,5.68,0.1,0,0,0,0,0,2.21
6,2019-05-21,0,0,5.14,0.2,1,0,0,0,0,2.14
7,2019-05-22,0,0,4.32,1.1,0,0,0,1,1,1.92
8,2019-05-24,0,0,3.86,1.0,1,0,0,0,1,1.82
9,2019-05-26,0,0,3.72,0.1,0,0,0,0,1,1.76
10,2019-05-28,0,0,3.18,1.2,1,0,0,0,2,1.59
11,2019-05-30,0,0,3.75,0.2,1,1,1,0,0,1.58
12,2019-05-31,0,0,3.46,1.0,1,0,0,0,3,1.54
13,May,1,0,3.46,13.0,13,5,2,7,14,1.54
14,2019-06-02,0,0,5.93,0.2,3,4,0,2,0,1.83
15,2019-06-04,0,0,7.90,0.0,2,3,2,1,0,2.05
16,2019-06-10,0,0,7.36,1.0,0,0,0,1,1,1.98
17,2019-06-19,0,0,7.04,0.2,0,0,0,0,1,1.89
18,2019-06-20,0,0,6.61,1.0,1,0,0,1,0,1.90
19,2019-06-23,0,0,7.27,1.0,4,2,2,0,0,2.02
20,2019-06-26,1,0,6.87,1.0,0,0,0,0,1,1.91
21,2019-06-28,0,0,6.30,1.2,0,0,0,0,2,1.75
22,2019-06-30,0,0,6.00,1.0,0,0,0,0,2,1.67
23,June,1,0,10.13,8.0,10,9,4,5,7,1.88
24,2019-07-04,0,0,6.26,2.0,2,2,2,0,4,1.61
25,2019-07-06,0,0,6.08,0.2,0,0,0,0,1,1.56
26,2019-07-12,0,0,5.84,1.0,0,0,0,1,1,1.54
27,2019-07-15,0,0,6.04,0.2,1,1,0,3,1,1.66
28,2019-07-17,0,0,6.15,1.0,1,1,0,2,1,1.71
29,July,0,0,6.75,5.1,4,4,2,6,8,1.88
30,2019-08-24,0,0,5.93,1.0,1,0,0,1,1,1.72
31,2019-08-28,0,0,5.52,2.0,2,0,0,0,1,1.67
32,2019-08-30,0,0,6.68,1.2,4,5,2,1,2,1.74
33,August,0,0,9.64,4.2,7,5,2,2,4,1.93
34,2019-09-09,0,0,6.47,1.0,0,0,0,1,1,1.72
35,2019-09-11,0,0,6.21,1.1,1,0,0,0,2,1.68
36,2019-09-21,0,0,6.03,1.0,0,0,0,0,2,1.63
37,2019-09-23,0,0,5.86,1.0,1,0,0,0,2,1.61
38,2019-09-24,0,0,5.94,1.0,0,1,0,3,2,1.65
39,2019-09-26,0,0,5.84,0.2,0,0,0,2,2,1.68
40,2019-09-29,0,0,5.77,2.0,2,1,1,0,1,1.64
41,September,0,0,2.25,8.0,4,2,1,6,12,1.25
