,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-08-01,1,0,0.00,0,0,1.0,1,0,0,0,0,1,1.00
1,2020-08-03,0,0,0.00,0,0,2.0,0,0,0,0,1,3,0.67
2,2020-08-06,0,0,0.00,0,0,0.2,1,0,0,0,0,2,0.82
3,2020-08-08,0,0,0.00,1,0,2.0,0,0,0,0,1,3,0.71
4,2020-08-11,1,0,0.00,0,0,2.0,0,0,0,0,0,4,0.52
5,2020-08-15,0,0,0.00,1,0,2.0,0,0,0,0,0,2,0.41
6,2020-08-16,0,0,0.00,0,0,1.0,1,0,0,0,0,0,0.47
7,2020-08-19,0,0,0.00,0,0,1.2,0,0,0,0,1,2,0.49
8,2020-08-23,0,0,0.00,0,0,1.0,1,0,0,0,0,0,0.53
9,2020-08-28,0,0,1.23,0,0,1.1,2,2,2,1,2,0,0.75
10,2020-08-30,1,0,1.20,0,0,0.1,0,0,0,0,0,1,0.73
11,2020-08-31,1,0,1.13,0,0,1.0,0,0,0,0,0,2,0.69
12,August,4,0,1.13,2,0,16.0,6,2,2,1,5,20,0.69
13,2020-09-03,0,0,1.59,0,0,1.0,2,1,1,0,0,1,0.76
14,2020-09-04,0,0,1.53,0,0,0.2,2,0,0,0,0,0,0.85
15,2020-09-08,0,0,1.45,0,0,1.0,0,0,0,0,0,2,0.80
16,2020-09-13,0,0,1.31,0,0,2.0,2,0,0,0,0,2,0.82
17,2020-09-15,0,0,1.27,0,0,0.2,1,0,0,0,0,0,0.84
18,2020-09-16,0,0,2.05,0,0,0.2,1,2,2,1,1,1,0.91
19,2020-09-19,1,0,1.88,0,0,2.0,0,0,0,0,0,2,0.83
20,2020-09-21,0,0,1.80,0,0,1.0,1,0,0,0,0,1,0.84
21,2020-09-22,0,1,2.45,0,0,0.2,1,3,2,0,1,1,0.90
22,2020-09-26,1,0,2.36,0,0,1.0,0,0,0,0,0,0,0.86
23,2020-09-27,0,0,2.20,0,0,2.0,0,0,0,0,2,1,0.87
24,September,2,1,3.55,0,0,12.2,10,6,5,1,4,11,1.11
