,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-02,0,1,9.00,1,0,5.0,8,5,5,2,1,8,1.80
1,2021-04-07,0,0,6.10,1,0,5.1,5,2,2,0,4,6,1.74
2,2021-04-13,0,0,8.31,1,0,2.2,6,5,5,1,2,1,2.00
3,2021-04-20,1,0,5.89,1,0,5.1,2,0,0,0,1,6,1.58
4,2021-04-25,0,1,5.40,1,0,6.2,7,3,3,2,2,8,1.52
5,April,1,2,5.40,5,0,25.0,28,15,15,5,10,29,1.52
6,2021-05-01,0,1,5.79,1,0,3.0,5,6,3,0,2,1,1.61
7,2021-05-30,0,0,5.59,0,0,1.0,0,0,0,0,0,1,1.55
8,May,0,1,6.75,1,0,4.0,5,6,3,0,2,2,1.75
9,2021-06-01,1,0,5.06,0,0,3.0,2,0,0,0,1,6,1.50
10,2021-06-05,0,0,5.29,0,0,2.0,4,2,2,1,0,2,1.53
11,2021-06-10,0,0,5.91,0,0,1.0,3,3,3,2,0,0,1.57
12,2021-06-12,0,0,6.14,0,0,1.2,2,2,2,1,1,1,1.58
13,2021-06-15,0,0,6.21,0,0,1.0,1,1,1,1,0,0,1.57
14,2021-06-19,0,1,6.87,0,0,0.1,1,3,3,1,2,0,1.63
15,June,1,1,11.00,0,0,9.0,13,11,11,6,4,9,1.89
16,2021-08-02,1,0,6.70,1,0,5.0,4,3,3,1,3,5,1.60
17,2021-08-07,0,1,7.36,1,0,4.2,7,7,7,0,4,2,1.68
18,2021-08-13,1,0,7.52,1,0,5.0,6,5,5,2,4,6,1.71
19,2021-08-18,0,1,7.76,1,0,3.0,4,4,4,0,5,4,1.78
20,2021-08-24,0,1,7.91,1,0,4.2,10,5,5,2,1,3,1.82
21,2021-08-29,1,0,7.19,1,0,6.0,1,0,0,0,1,8,1.69
22,August,3,3,7.62,6,0,28.1,32,24,24,5,18,28,1.76
23,2021-09-03,0,0,7.00,1,0,5.2,5,3,3,1,2,3,1.65
24,2021-09-09,0,0,6.72,1,0,5.2,2,2,2,1,4,8,1.61
25,2021-09-14,0,1,6.80,1,0,4.1,7,4,4,1,2,1,1.63
26,2021-09-20,0,0,7.01,1,0,4.0,6,5,5,1,4,2,1.67
27,2021-09-26,0,1,6.90,1,0,4.0,2,2,2,0,2,5,1.64
28,September,0,2,6.08,5,0,23.2,22,16,16,4,14,19,1.52
29,2021-10-02,1,0,6.61,1,0,5.1,6,1,1,0,0,11,1.62
30,October,1,0,1.69,1,0,5.1,6,1,1,0,0,11,1.13
