,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,0.00,1.1,0,0,0,0,1,0.00
1,March,0,0,0.00,1.1,0,0,0,0,1,0.00
2,2018-04-01,0,0,11.57,1.0,4,3,0,0,2,1.71
3,2018-04-03,0,0,6.23,2.0,2,0,0,0,0,1.38
4,2018-04-06,0,0,5.06,1.0,0,0,0,0,1,1.13
5,2018-04-08,0,0,4.26,1.0,1,0,0,0,0,1.11
6,2018-04-09,0,0,6.43,0.2,3,2,0,0,0,1.43
7,2018-04-11,0,0,6.14,0.1,1,0,0,0,0,1.50
8,2018-04-14,0,0,5.87,0.1,0,0,0,0,0,1.43
9,2018-04-15,0,0,5.63,0.1,0,0,0,0,0,1.38
10,2018-04-18,0,0,5.00,1.0,2,0,0,0,1,1.44
11,2018-04-20,0,0,4.50,1.0,2,0,0,0,0,1.50
12,2018-04-21,0,1,8.10,0.0,4,4,1,0,0,1.90
13,2018-04-23,0,0,7.59,0.2,1,0,0,1,0,1.97
14,2018-04-25,0,0,6.94,1.0,0,0,0,0,0,1.80
15,2018-04-27,0,0,6.75,0.1,1,0,0,0,0,1.83
16,2018-04-30,0,0,7.50,0.0,3,1,0,0,0,2.08
17,April,0,1,8.44,10.2,24,10,1,1,4,2.34
18,2018-05-01,1,0,6.00,3.0,2,0,0,0,0,1.80
19,2018-05-05,0,0,6.06,1.1,3,1,0,0,1,1.84
20,2018-05-08,0,0,5.71,1.0,1,0,0,1,0,1.85
21,2018-05-15,0,1,5.49,2.1,4,1,0,0,2,1.83
22,2018-05-18,0,0,5.06,1.2,1,0,0,0,0,1.73
23,2018-05-20,0,0,4.84,1.0,2,0,0,0,1,1.75
24,2018-05-23,1,0,4.50,1.2,1,0,0,0,3,1.67
25,2018-05-25,0,0,4.32,1.0,1,0,0,0,0,1.64
26,2018-05-26,1,0,4.15,1.0,0,0,0,0,0,1.58
27,2018-05-29,1,0,4.10,0.1,0,0,0,0,0,1.56
28,2018-05-30,0,0,3.95,1.0,1,0,0,0,1,1.54
29,May,4,1,1.17,15.1,16,2,0,1,8,1.11
30,2018-06-03,0,0,3.68,2.0,0,0,0,0,1,1.43
31,2018-06-05,0,0,3.94,0.1,2,1,0,1,0,1.52
32,2018-06-12,0,0,4.88,1.2,5,4,0,1,1,1.63
33,2018-06-17,0,0,5.29,1.0,2,2,0,0,0,1.64
34,2018-06-20,0,0,5.23,0.1,0,0,0,0,0,1.62
35,2018-06-24,0,0,5.08,1.0,1,0,0,0,2,1.60
36,2018-06-26,0,0,4.93,1.0,1,0,0,0,0,1.59
37,June,0,0,8.59,7.1,11,7,0,2,4,1.77
38,2018-07-01,0,0,4.91,2.0,3,1,0,0,1,1.58
39,2018-07-03,0,0,4.82,0.2,0,0,0,1,1,1.58
40,2018-07-07,0,0,4.46,3.0,5,0,0,0,4,1.59
41,2018-07-10,0,0,4.32,1.1,0,0,0,2,0,1.58
42,2018-07-21,0,0,4.29,0.1,0,0,0,0,1,1.57
43,2018-07-23,0,0,4.64,0.2,4,2,1,1,1,1.66
44,2018-07-25,0,0,4.53,1.0,2,0,0,0,0,1.67
45,2018-07-26,0,0,4.63,1.0,1,1,0,0,0,1.66
46,2018-07-29,0,0,4.53,1.0,2,0,0,0,0,1.66
47,July,0,0,3.27,11.0,17,4,1,4,8,1.91
48,2018-08-03,0,0,4.63,1.0,2,1,0,0,2,1.67
49,2018-08-06,0,0,4.60,0.1,1,0,0,0,1,1.68
50,2018-08-08,0,0,5.10,0.2,3,3,0,0,0,1.72
51,2018-08-11,0,0,4.99,1.0,0,0,0,0,0,1.68
52,2018-08-12,0,0,4.89,1.0,1,0,0,0,0,1.67
53,2018-08-14,0,0,4.88,2.0,2,1,0,1,2,1.66
54,2018-08-18,0,0,4.78,1.0,1,0,0,0,1,1.65
55,2018-08-20,0,0,4.86,1.0,1,1,0,1,1,1.66
56,2018-08-22,0,0,4.83,0.1,0,0,0,0,1,1.65
57,2018-08-26,0,0,4.75,1.0,0,0,0,0,0,1.62
58,2018-08-29,0,0,4.79,1.1,2,1,1,0,0,1.62
59,2018-08-31,0,0,4.94,2.0,3,2,0,0,1,1.61
60,August,0,0,6.39,12.2,16,9,1,2,9,1.42
61,2018-09-03,0,0,4.85,1.0,0,0,0,0,1,1.58
62,2018-09-08,0,0,4.98,0.1,0,1,0,2,0,1.61
63,2018-09-10,0,0,4.87,1.1,1,0,0,0,1,1.59
64,2018-09-15,0,0,4.79,1.0,1,0,0,0,1,1.58
65,2018-09-16,0,0,4.74,0.2,0,0,0,0,0,1.56
66,2018-09-18,0,0,4.64,1.1,2,0,0,0,2,1.56
67,2018-09-21,0,0,4.59,0.2,1,0,0,0,0,1.56
68,2018-09-22,0,0,4.64,1.1,1,1,1,0,0,1.55
69,2018-09-24,0,0,4.54,1.1,0,0,0,1,1,1.53
70,2018-09-26,0,0,4.50,0.2,0,0,0,0,1,1.51
71,2018-09-29,0,0,4.48,0.1,1,0,0,0,0,1.52
72,September,0,0,1.80,10.0,7,2,1,3,7,1.00
