,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,1,9.00,3.0,4,3,2,1,2,1.67
1,2021-04-10,0,1,9.00,4.0,8,4,2,1,5,2.00
2,2021-04-22,1,0,6.23,6.0,7,2,0,1,6,1.69
3,2021-04-28,1,0,4.05,7.0,3,0,0,1,6,1.30
4,April,2,2,4.05,20.0,22,9,4,4,19,1.30
5,2021-05-04,0,0,4.32,5.0,4,3,2,1,6,1.24
6,2021-05-09,0,0,4.02,6.1,5,2,1,1,6,1.18
7,2021-05-15,1,0,3.62,6.0,4,1,0,2,6,1.15
8,2021-05-20,1,0,3.05,7.0,6,0,0,0,5,1.11
9,2021-05-27,0,1,3.06,5.2,3,2,2,2,5,1.08
10,May,2,1,2.40,30.0,22,8,5,6,28,0.93
11,2021-06-01,0,0,3.27,5.0,3,3,2,0,5,1.04
12,2021-06-06,0,0,3.12,5.2,3,1,1,2,3,1.02
13,2021-06-13,0,1,3.88,4.1,10,7,0,1,2,1.12
14,2021-06-19,0,0,4.17,4.0,7,4,2,2,6,1.19
15,2021-06-25,0,1,4.32,4.0,5,3,0,1,3,1.21
16,2021-06-30,0,0,4.50,3.0,3,3,1,3,2,1.24
17,June,0,2,7.27,26.0,31,21,6,9,21,1.54
18,2021-07-07,0,0,4.67,3.0,3,3,1,0,5,1.23
19,2021-07-11,0,0,4.78,2.0,3,2,0,0,2,1.23
20,2021-07-16,0,0,4.72,1.0,1,0,0,0,0,1.23
21,2021-07-20,0,0,4.71,4.0,3,2,1,3,5,1.24
22,2021-07-25,0,0,4.45,7.0,1,1,0,1,10,1.17
23,2021-07-31,0,0,4.45,4.0,2,2,0,2,5,1.16
24,July,0,0,4.29,21.0,13,10,2,6,27,0.90
25,2021-10-01,0,0,4.58,1.1,1,2,0,2,3,1.18
26,October,0,0,13.50,1.1,1,2,0,2,3,2.25
